fsd_no;fsd_vr;fsd_id;syvu;ika;ika5;sukup;tyvo;lammas;sose;lisco_1;ltytyy;toimi2;toimi;tysuhpy;taikao;tsuhaika;vuokraty;vuoro;saanai;ylipa;ylipato;ylitunn;ylipatot;ylitu;pylitu;sivutyo;sivutunn;svuokra;k2;k3;k5_9;k41a;k41a_1;k41b;k41b_1;k41c;k41c_1;k21c_1;k21c_4;k21c_5;k21c_6;k26_1;k26_2;k26_3;k20b_1;k20b_2;k20b_3;k20b_5;k20b_7;k32a;k33_1;k33_2;k33_3;k33_4;k33_5;k33_7;k33_6;k33_8;k9a_07;k9a_07c;k9a_07b;k9a_09b;k9a_10b;k13_1;k13_2;k22_6;k22_8;k22_10;k20a_02;k20a_09;k21b_1;k21b_2;k52a;k52b;k52c;k53;k21b_4;k46a;k46b;k47;k48;k11a_1;k11a_2;k11a_3;k11a_4;k42e;k42a;k43a;k43e;k43g;k21c_8;k21c_9;k28a;k28b;k32;k55;k56a;k56b;k56c;k56d;k57a;k57b;k57c;k22_1;k22_2;k23;k24;k25_1;k25_4;k25_6;k25_7;k25_8;k25_9;k40;tb_paino
3493;1;799;1961;58;9;2;1;1; ;3;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;3;1;2;2; ;2; ;1;2;3;2;1;1;4;4;2;2;1;1;5;2;2;2;2;2;2;2;2; ;2;1;1;2;1;1;1; ;1;1;1;2;3;2; ;2;1;1;2;2;1;2;2;2;3;3;3;4;2;1;4;2;4;3;2;1;2;7;2;3;3;4;2;3;3;3;4;4;2;3;3;3;3;3;3;8;2;,724336423075852
3493;1;800;1962;57;9;2;1;1; ;2;2; ;4; ;1; ;2;2;50;2;2;0;0;0;0;2; ; ;4;1;2;1;3;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;3;2;2;2;2;2;2;2; ;2;2;2;2;1;1;1; ;1;1;2;1;3;1;2;2;2;2;1;1;1;1;2;1;1;1;3;3;1;1;2;3;3;3;2;2;3;5;5;4;3;4;2;2;3;3;4;4;3;3;3;2;2;2;3;7;2;,666549654976122
3493;1;801;1972;47;7;2;1;1; ;2;2; ;4; ;1; ;2;2;42;2;2;0;0;0;0;2; ; ;6;3;2;1;2;1;1;1;2;2;3;3;3;2;3;2;3;2;3;2;3;1;2;1;2;2;1;2;2;1;1;1;2;1;1;1; ;2; ;2;1;2;1;3;2;2;1;2;2;1;1;2;1;3;3;2;3;1;2;4;4;4;1;2;2;2;10;3;3;3;2;3;3;3;2;3;4;2;2;4;2;2;2;4;5;2;,786887905907636
3493;1;802;1968;51;8;2;1;1; ;2;3; ;1; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;11;3;2;1;3;1;2;1;2;2;2;3;3;1;1;1;3;1;1;1;4;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;1;2;1;5;2;1;1;1;2;1;2;2;1;3;3;3;1;1;2;3;2;3;3;3;2;2;5;2;3;2;2;2;4;3;4;3;3;1;4;3;3;2;3;3;8;2;,786887905907636
3493;1;803;1956;63;10;2;1;1; ;3;2; ;4; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;4;3;2;1;2;1;2;1;2;1;2;1;1;4;2;2;4;2;3;1;4;2;2;2;2;2;2;1; ;2;1;1;1;3;1;1; ;2; ;3;1;4;2; ;2;1;1;1;1;1;1;1;1;1;3;4;1;1;1;4;5;5;4;1;2;1;0;5;3;1;1;1;3;5;5;4;4;1;4;5;5;2;5;5;6;1;,744376226461718
3493;1;804;1991;28;3;2;1;1; ;5;3; ;2; ;1; ;2;1;37;2;2;0;0;0;0;2; ; ;4;3;1;1;3;1;2;1;2;4;2;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2; ;1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;3;1;3;2;1;5;4;5;2;2;1;1;2;1;1;2;2;1;4;4;4;4;4;1;3;2;3;3;3;2;7;1;1,07350027855413
3493;1;805;1989;30;3;2;1;1; ;2;2; ;4; ;1; ;2;2;39;1;2;1;0;4,4;0;2; ; ;3;3;2;1;2;2; ;2; ;3;2;1;1;2;1;1;2;1;2;2;2;1;2;2;2;3;2;2;2;2;2;1;2;1;1;2;2;2; ;1;1;3;1;2;2;1;1;1;1;1;2;1;1;4;3;3;3;2;3;5;4;5;2;3;1;1;2;1;2;1;2;2;4;4;4;4;4;1;3;3;2;2;3;3;9;2;1,02640870778951
3493;1;806;1967;52;8;2;1;1; ;4;2; ;4; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;2; ;3;2;2;2;2;2;3;1;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;2;1;4;2; ;2;1;2;2;2;1;1;2;2;3;3;4;3;2;2;5;4;4;3;2;3;3;15;4;4;3;3;2;3;3;3;4;4;5;2;4;3;3;3;3;7;2;,884754280779099
3493;1;807;1965;54;8;2;1;1; ;2;2; ;4; ;1; ;2;2;27;2;2;0;0;0;0;2; ; ;6;1;1;1;2;1;3;2; ;3;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;2;3;3;2;2;2; ;3;1;1;2; ;2;1;2;2;1;1;2;2;2;1;1;4;1;1;4;5;3;4;4;2;2;2;10;1;2;2;1;2;5;5;5;4;4;1;3;4;3;3;3;3;8;2;,786887905907636
3493;1;808;1986;33;4;2;1;1; ;5;3; ;9; ;2; ;2;2;20;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;2; ;4;1;1;5;4;4;4;1;3;5;5;5;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;2;2; ;1;2;3;2; ;2;2;2;2;4;2;2;2;1;4;3;5;4;2;3;5;3;5;2;2;2;2;2;1;2;3;2;2;3;3;2;4;4;1;3;4;2;2;2;3;99;2;1,05997662426871
3493;1;809;1966;53;8;2;1;1; ;5;2; ;4; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;7;1;1;1;3;1;2;1;2;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;1; ;1;2;3;1;3;1;2;2;1;2;2;2;1;2;2;2;3;3;3;3;1;1;5;4;5;2;1;2;2;4;3;4;3;2;2;4;4;3;3;3;1;3;3;3;3;3;4;8;2;,91872243274069
3493;1;810;1987;32;4;2;1;1; ;5;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;6;2;1;2; ;2; ;2; ;3;2;2;2;3;3;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;2;1;2;1;1;1; ;2; ;1;2;4;2; ;2;2;2;2;3;2;2;2;1;3;3;3;3;2;1;5;5;4;2;2;2;2;15;3;3;3;2;2;4;4;4;4;3;6;4;3;3;3;3;3;7;2;1,07350027855413
3493;1;811;1967;52;8;2;1;1; ;3;3; ;2; ;1; ;2;2;55;1;2;5;0;22;0;2; ; ;5;1;2;2; ;1;2;1;2;2;2;3;1;2;2;2;2;1;2;1;3;1;2;2;1;2;2;2;2;2;1;1;2;3;1;1; ;2; ;1;2;2;1;5;2;1;2;1;1;1;1;2;1;3;3;3;1;1;1;3;1;4;4;2;2;1;5;2;3;3;3;2;4;5;4;4;4;1;2;3;3;3;3;2;8;1;,884754280779099
3493;1;812;1980;39;5;2;1;1; ;3;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;6;2;2;2; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1; ;1;1;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;3;3;3;1;3;2;4;5;3;3;2;2;7;2;3;4;3;2;3;3;4;4;3;1;3;3;2;2;2;3;8;2;1,01145131586405
3493;1;813;1983;36;5;2;1;1; ;5;3; ;2; ;1; ;2;1;39;1;2;2;0;8,8;0;2; ; ;1;2;2;2; ;2; ;1;2;2;3;3;1;4;4;2;2;3;3;3;3;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;3;1;3;1;2;2;2;2;2;3;3;3;1;2;4;3;3;4;2;1;5;5;2;1;2;3;3;0;2;4;3;2;1;3;3;4;4;3;1;3;4;3;3;4;4;99;2;1,01145131586405
3493;1;814;1991;28;3;2;1;1; ;3;1; ;3; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;9;2;2;2; ;2; ;2; ;3;3;2;3;2;2;2;2;3;3;2;3;2;1;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;1;3;1;8;2;2;1;1;3;1;2;2;1;4;3;3;4;2;3;5;5;5;4;2;1;2;2;3;2;2;3;1;3;3;2;3;3;2;3;2;4;2;2;3;7;2;1,10423527927511
3493;1;815;1986;33;4;2;1;1; ;2;3; ;2; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;2;1;2;2; ;1;2;1;3;3;4;2;3;4;4;4;2;3;4;4;3;2;2;2;1;2;2;2; ;2;1;2;2;1;1;1; ;2; ;1;1;4;1;5;2;2;2;1;3;2;2;2;1;3;1;3;2;1;4;2;5;5;4;3;1;1;0;2;2;4;2;2;4;3;3;3;4;2;3;2;1;1;1;3;4;2;1,02640870778951
3493;1;816;1989;30;4;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;3;1;2;1;2;1;2;2; ;2;1;2;2;4;3;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1; ;1;1;1;1;1;2; ;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;4;4;3;2;1;2;5;3;2;4;4;2;3;3;3;4;4;1;3;2;2;2;3;1;9;1;1,02640870778951
3493;1;817;1979;40;6;2;1;1; ;2;2; ;4; ;1; ;2;2;36;2;2;0;0;0;0;2; ; ;3;2;2;1;3;2; ;2; ;2;2;2;4;3;2;1;2;1;2;2;3;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;1;1;1;1;4;1;1;2;2;2;1;1;1;2;2;1;3;3;4;3;1;2;4;4;3;3;3;1;2;34;4;3;2;2;2;4;4;4;3;3;2;4;3;3;3;2;3;7;2;,879616789030991
3493;1;818;1980;39;5;2;1;1; ;2;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;11;2;2;1;3;2; ;1;2;3;2;3;2;2;2;3;2;2;3;3;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;1; ;1;1;2;1;2;2; ;2;2;2;2;3;2;2;2;1;3;3;3;3;2;3;2;5;5;3;2;2;2;40;2;3;2;3;2;3;3;4;4;4;1;3;3;3;3;3;3;8;2;,879616789030991
3493;1;819;1983;36;5;2;1;1; ;3;3; ;1; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;2;1;1;1;1;1;1;1;1;3;1;2;1;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2; ;2;1;2;1;1;1;1; ;1;1;1;2;2;2; ;1;1;1;1;2;1;2;2;2;1;1;2;4;2;1;5;5;5;3;3;1;1;0;2;2;1;2;3;4;4;4;4;4;1;3;3;2;2;3;2;8;2;1,01145131586405
3493;1;820;1977;42;6;2;1;1; ;3;2; ;4; ;1; ;2;2;39;1;2;3;0;13,2;0;2; ; ;6;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;3;3;2;2;1;2;1;1;3;1;20;2;1;1;1;1;1;1;1;1;3;3;1;2;1;2;5;2;3;4;2;1;1;0;3;3;2;4;2;4;4;3;4;5;1;1;4;3;1;2;3;7;1;,957443360516537
3493;1;821;1969;50;8;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;6;2;2;1;2;1;2;2; ;1;2;2;1;2;1;1;3;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;3;1;1; ;1;1;1;1;2;2; ;2;2;2;1;2;2;2;1;1;2;3;3;4;2;3;4;5;5;4;1;1;1;6;4;3;2;2;1;4;5;4;4;4;2;3;3;2;2;3;3;9;2;,786887905907636
3493;1;822;1995;24;2;2;1;1; ;9;3; ;2; ;1; ;1;2;38;2;2;0;0;0;0;2; ; ;9;1;1;1;2;1;2;3; ;2;3;3;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2; ;1;1;1;2; ;2;2;2;2;2;2;2;2;2;4;1;4;3;2;2;5;3;5;2;3;1;1;5;1;2;3;2;1;4;4;3;4;4;2;3;2;2;3;3;2;99;2;1,66774053650465
3493;1;823;1968;51;8;2;1;1; ;5;2; ;4; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;3;2;1;1;3;1;2;2; ;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;1;1; ;1;1;1;2;3;3;2;1;1;2;1;1;4;2; ;1;1;1;1;1;1;2;1;2;4;4;3;3;2;1;5;5;3;2;1;2;2;14;3;3;1;3;3;4;4;4;4;4;1;3;3;3;2;4;3;10;2;,91872243274069
3493;1;824;1987;32;4;2;1;1; ;4;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;7;2;2;2; ;2; ;2; ;3;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;3;1;1; ;1;1;1;3;3;2; ;1;1;1;1;1;1;2;2;1;2;2;2;3;2;1;5;4;5;4;3;1;1;6;2;1;2;2;2;4;4;4;4;4;1;3;3;3;2;2;3;7;2;1,15824323462257
3493;1;825;1979;40;6;2;1;1; ;2;1; ;3; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;2;2;2;1;3;1;2;2; ;2;2;3;1;2;9;2;2;1;2;2;2;2;2;2;2;2;2;3; ;2;2;9; ; ; ;1; ;3; ;1;1;3;1;10;2;1;2;1;1;1;2;1;1;3;2;3;3;1;3;2;4;3;4;2;2;2;3;2;2;2;2;2;4;4;4;3;3;2;3;3;3;3;3;2;7;2;,879616789030991
3493;1;826;1979;40;5;2;1;1; ;2;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;3;1;2;2; ;2; ;2; ;1;3;2;2;1;1;2;2;2;2;2;4;2;2;2;2;2;2;2; ;2;2;2;2;1;1;1; ;2; ;1;1;4;1;2;2;1;1;2;2;1;1;1;1;3;3;3;3;2;2;2;4;2;3;2;1;3;9;4;4;4;4;2;3;3;4;4;3;2;3;3;3;3;3;4;7;1;,933624744378448
3493;1;827;1976;43;6;2;1;1; ;2;1; ;3; ;1; ;2;2;50;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;1;2;1;3;3;4;3;3;2;4;1;2;3;4;1;2;1;1;2;1;2;1;1;2;2;1;1;1;1; ;2; ;1;1;2;1;5;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;5;2;2;3;2;2;2;0;4;3;3;4;2;3;4;3;4;4;2;3;3;3;3;3;3;9;2;,879616789030991
3493;1;828;1980;39;5;2;1;1; ;2;3; ;2; ;1; ;2;2;30;2;2;0;0;0;0;2; ; ;3;4;2;1;2;3; ;1;1;2;2;2;1;2;2;2;2;2;3;3;3;2;2;2;1;2;3;2; ;2;2;1;9;1;1;1; ;1;1;1;2;3;2; ;2;2;1;1;2;2;2;2;1;4;4;3;1;2;3;3;5;5;4;4;3;2;0;1;3;4;3;1;4;3;4;4;4;1;2;9;3;2;3;2;7;2;,879616789030991
3493;1;829;1955;64;10;2;1;1; ;9;3; ;2; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;5;3;2;1;3;2; ;2; ;4;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;3;1;1; ;2; ;1;1;1;2; ;2;2;2;2;2;1;2;2;2;4;2;4;4;2;5;5;5;5;2;4;1;1;2;1;3;3;1;1;4;4;4;4;4;4;2;3;2;2;2;3;9;2;,649342767348524
3493;1;830;1969;50;8;2;1;1; ;5;3; ;2; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;10;2;1;1;2;1;2;2; ;2;3;2;2;2;2;2;2;2;2;3;3;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1; ;1;1;1;1;2;1;8;1;2;2;2;1;1;2;1;1;3;2;3;3;2;2;4;4;5;3;3;1;1;3;2;2;2;3;2;4;4;3;4;4;1;3;3;3;3;3;3;8;1;,884754280779099
3493;1;831;1977;42;6;2;1;1; ;2;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2;0;2;6;2;2;2; ;2; ;2; ;3;2;2;2;2;2;2;1;1;1;1;3;2;2;2;2;2;1;2; ;2;1;1;2;1;1;1; ;2; ;2;1;2;1;3;2;2;2;2;1;1;1;2;1;3;3;3;3;2;2;2;4;5;4;2;1;2;15;3;3;2;2;2;4;4;4;4;4;1;4;3;3;2;2;3;9;2;,879616789030991
3493;1;832;1992;27;3;2;3;1; ;5;3; ;2; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;2;3;2;2; ;2; ;2; ;3;2;1;1;4;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2; ;3;2;2;2; ;2;1;2;2;1;2;2;2;2;4;4;2;1;2;1;5;5;5;1;3;1;1;0;1;3;3;2;2;4;2;4;4;4;1;3;2;2;2;2;3;7;2;1,15824323462257
3493;1;833;1992;27;3;2;1;1; ;3;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;5;2;1;3; ;2; ;2; ;2;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2; ;2;2;1;3;3;3;1; ;2; ;1;1;3;1;4;2;2;1;2;2;1;2;2;2;2;4;2;3;2;1;5;4;5;1;1;2;2;30;5;5;4;3;2;3;4;4;3;3;1;3;3;3;4;3;3;8;2;1,10423527927511
3493;1;834;1978;41;6;2;1;1; ;1;3; ;1; ;1; ;2;2;45;2;2;0;0;0;0;2; ; ;9;2;2;2; ;1;3;1;2;4;2;1;2;2;1;2;2;2;2;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;6;1;1;1;2;1;1;2;1;1;2;2;2;1;1;2;3;2;5;4;3;1;1;2;2;2;2;3;1;3;4;4;3;3;1;3;3;2;3;3;3;9;1;,867975550743281
3493;1;835;1968;51;8;2;1;1; ;1;1; ;3; ;1; ;2;2;47;2;1;0;10;0;44;2; ; ;1;1;2;2; ;2; ;2; ;1;2;1;1;2;1;2;2;1;1;1;2;2;2;2;2;2;1;2; ;2;1;1;9;1;1;1; ;2; ;1;1;1;2; ;2;1;1;1;1;1;1;2;1;2;3;1;3;1;1;2;3;2;3;2;2;2;0;5;2;1;2;2;4;4;4;4;3;2;3;4;3;3;2;3;10;1;,786887905907636
3493;1;836;1965;54;8;2;3;1; ;5;3; ;2; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;1;2;2;1;1;2; ;2; ;4;2;2;3;4;2;3;1;3;2;5;1;2;2;2;2;2;2;2; ;2;1;1;2;1;1;2;2;2; ;1;2;3;2; ;2;2;2;2;1;2;1;2;2;2;1;5;4;2;4;5;5;5;2;4;3;1;22;1;1;3;2;2;4;4;4;2;2;3;2;3;3;3;2;5;2;1;,91872243274069
3493;1;837;1972;47;7;2;1;1; ;2;3; ;2; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;11;3;1;1;2;1;2;1;1;2;2;2;3;2;1;3;2;1;2;2;3;1;2;1;1;2;2;2;2;2;2;2;1;1;1;1; ;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;3;3;2;1;2;2;4;3;4;2;2;2;3;3;3;2;3;2;4;4;4;4;3;2;4;2;2;3;3;3;8;2;,806927709293502
3493;1;838;1960;59;9;2;1;1; ;5;3; ;2; ;1; ;2;1;38;2;2;0;0;0;0;2; ; ;4;1;1;1;3;2; ;2; ;4;2;1;3;4;2;4;2;2;4;3;2;1;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;2; ;2;1;4;2; ;2;2;2;2;3;2;2;2;2;3;3;3;4;2;4;5;4;5;3;3;2;2;2;3;2;2;1;3;3;3;4;4;4;4;4;3;2;2;2;2;7;2;,77834437842331
3493;1;839;1985;34;4;2;1;1; ;2;3; ;2; ;1; ;2;2;32;2;2;0;0;0;0;2; ; ;3;1;2;1;3;1;2;1;3;2;3;1;3;3;3;3;3;2;2;2;3;2;2;2;2;2;3;3; ;2;1;1;1;1;1;1; ;1;3;1;2;3;2; ;2;1;1;1;1;1;1;1;1;3;3;1;4;2;1;2;3;3;4;2;1;2;5;1;2;2;2;2;4;4;3;4;2;2;3;2;3;3;3;2;8;2;1,08041666313697
3493;1;840;1973;46;7;2;1;1; ;2;3; ;2; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;99;3;3;1;2;1;2;1;2;3;2;3;4;3;2;3;2;1;2;1;2;2;2;1;2;2;3;3; ;2;1;2;1;1;1;1; ;1;1;1;1;2;1;1;2;1;1;1;1;2;2;2;1;3;3;3;1;2;3;2;5;5;4;4;1;1;5;2;1;2;1;1;4;4;4;2;2;2;3;3;4;2;4;5;8;2;,786887905907636
3493;1;841;1965;54;8;2;1;1; ;5;2; ;4; ;1; ;2;2;39;1;2;1;0;4,4;0;2; ; ;3;2;1;2; ;2; ;2; ;2;2;2;1;3;3;2;2;2;2;3;3;1;2;2;2;2;1;1;2;1;2;1;1;3;3;2;2;1;2;2;1;4;1;2;2;1;1;2;2;1;2;1;2;3;3;4;3;2;1;5;4;4;4;1;2;3;15;2;3;3;4;2;4;4;3;3;3;1;3;4;3;3;3;4;6;2;,91872243274069
3493;1;842;1963;56;9;2;1;1; ;3;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;6;2;2;1;3;1;3;2; ;3;1;1;1;3;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;3;1;3;2; ;2;1;1;2;2;2;1;2;2;3;4;3;3;2;1;5;4;5;3;3;2;2;0;1;2;2;3;1;4;4;4;4;4;1;3;3;3;3;3;3;9;2;,744376226461718
3493;1;843;1989;30;4;2;1;1; ;2;3; ;2; ;1; ;2;2;40;1;2;3;0;13,2;0;2; ; ;5;1;1;1;2;1;2;1;3;2;3;2;3;1;2;3;2;1;3;2;3;1;2;2;2;2;1;2;2;1;2;2;2;1;1;2;1;1;1;1;1;2;1;3;2;1;1;1;2;1;2;2;2;3;2;3;3;1;3;4;4;2;2;2;3;3;5;4;4;3;3;2;4;4;3;1;3;2;3;3;2;2;3;4;8;1;1,02640870778951
3493;1;844;1978;41;6;2;1;1; ;5;3; ;2; ;1; ;2;1;38;2;2;0;0;0;0;2; ; ;6;1;2;1;2;1;3;1;1;2;2;2;3;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2; ;2;1;2;1;6;2;2;1;2;2;2;2;2;1;3;3;3;3;2;1;5;4;3;4;3;1;2;1;3;3;2;4;2;4;4;3;3;3;2;2;2;2;2;2;3;9;2;,957443360516537
3493;1;845;1965;54;8;2;1;1; ;2;2; ;4; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;3;1;1;2; ;2; ;1;2;2;2;2;2;3;3;2;2;1;2;2;3;1;2;2;2;2;2;2;1;2;2;2;2;3;2;1; ;1;1;1;1;3;1;3;2;1;1;2;1;1;1;2;2;2;2;3;4;1;3;5;5;5;2;3;3;2;1;2;2;2;3;2;4;4;4;4;4;1;3;3;3;3;3;3;5;2;,786887905907636
3493;1;846;1959;60;9;2;1;1; ;2;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;3;3;2;1;2;2; ;1;2;2;3;2;1;3;3;2;3;2;2;2;2;2;2;1;1;2;2;2; ;1;1;2;1;2;1;1; ;1;2;1;1;4;1;8;2;1;2;2;2;1;1;1;1;3;3;3;4;2;2;5;5;5;1;2;4;1;30;3;2;4;4;1;4;3;3;4;4;4;3;4;9;3;3;4;6;2;,700517806937764
3493;1;847;1965;54;8;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;5;1;2;1;3;1;2;1;1;4;1;1;2;3;2;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;3;2;1;1;2;1;1;1;1;1;3;1;1;1;1;3;2;3;4;4;2;1;1;2;2;3;2;2;1;4;4;4;4;4;2;4;3;3;2;3;2;8;1;,806927709293502
3493;1;848;1969;50;8;2;1;1; ;2;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;8;1;1;2; ;2; ;1;3;2;2;2;3;2;1;3;4;3;3;2;3;1;2;1;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;2;1;2;1;2;2;1;1;1;2;1;2;1;1;3;3;3;3;1;1;2;5;3;4;1;1;3;22;4;4;4;4;2;2;2;2;4;3;2;3;3;3;2;3;3;7;2;,786887905907636
3493;1;849;1984;35;5;2;1;1; ;5;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;2;2;2;1;1;1;2;2; ;2;3;3;1;2;2;1;1;1;1;1;3;1;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;2;1;4;2;4;4;2;5;4;1;1;1;3;3;4;4;4;1;3;2;2;4;4;1;3;4;1;1;3;1;10;1;1,01145131586405
3493;1;850;1995;24;2;2;3;1; ;6;2; ;4; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;4;2;2;2; ;2; ;2; ;4;1;1;4;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;2;2;2; ;2;2;2;2;1;1;2;2;2;1;1;2;1;2;1;5;5;5;1;4;1;1;20;1;2;2;2;1;4;4;4;5;5;2;3;3;3;3;3;3;8;2;1,66774053650465
3493;1;851;1992;27;3;2;1;1; ;5;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;5;2;2;1;3;1;3;2; ;3;2;2;2;3;3;2;3;2;2;2;3;1;1;2;2;2;2;2;1;1;2;2;2;3;1;1; ;1;1;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2;3;3;3;2;2;5;4;5;2;2;1;1;11;4;3;3;3;2;3;3;4;4;4;1;3;3;3;3;4;3;8;2;1,15824323462257
3493;1;852;1985;34;4;2;1;1; ;2;3; ;2; ;1; ;2;2;38;1;2;2;0;8,8;0;2; ; ;10;3;2;1;1;1;2;1;1;3;2;1;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;1;1;2;2; ;2;1;1;2;1;1;2;1;1;2;2;3;2;2;3;2;4;5;3;2;1;1;0;3;3;2;4;2;4;4;3;3;4;1;3;2;3;2;2;3;10;2;1,02640870778951
3493;1;853;1988;31;4;2;1;1; ;7;3; ;1; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;5;4;1;3; ;2; ;2; ;3;2;2;3;3;1;1;3;1;5;1;3;1;2;2;2;2;3;3;2;3;1;1;1;1;1;1; ;2; ;1;2;1;2; ;1;1;2;1;3;2;2;2;2;3;3;3;3;1;2;5;3;5;1;3;2;1;22;2;2;3;2;2;4;3;3;2;4;1;3;3;9;3;3;3;9;2;1,02924162354773
3493;1;854;1958;61;10;2;1;1; ;5;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;3;2;1;2; ;1;2;1;2;2;3;4;2;3;3;2;2;3;3;2;3;2;2;2;2;2;2;2; ;1;2;2;1;1;1;1; ;1;2;2;1;3;1;5;1;2;2;2;2;2;2;1;1;4;4;4;4;2;2;5;4;5;2;2;2;2;66;3;3;3;4;3;4;4;4;3;3;2;3;3;4;2;3;3;8;2;,77834437842331
