fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;sukup;tyvo;lammas;sose;lisco_1;ltytyy;toimi;tysuhpy;taikao;tsuhaika;vuokraty;vuoro;saanai;ylipa;ylipato;ylitunn;ylipatot;ylitu;pylitu;sivutyo;sivutunn;svuokra;K2;K3;K5_9;K41a;K41A_1;K41B;K41B_1;K41C;K41C_1;K21C_1;K21C_4;K21C_5;K21C_6;K26_1;K26_2;K26_3;K20B_1;K20B_2;K20B_3;K20B_5;K20B_7;K32A;K33_1;K33_2;K33_3;K33_4;K33_5;K33_7;K33_6;K33_8;K9A_07;K9A_07c;K9A_07B;K9A_09b;K9A_10b;K13_1;K13_2;K22_6;K22_8;K22_10;K20a_02;K20a_09;K21B_1;K21B_2;K52a;K52b;K52c;K53;K21B_4;K46a;K46b;K47;K48;K11A_1;K11A_2;K11A_3;K11A_4;K42E;K42A;K43A;K58a;K58b;K59;K43E;K43G;K21C_8;K21C_9;K28A;K28B;K32;K55;K56a;K56b;K56c;K56d;K60a;K60b;K61;K22_1;K22_2;K23;K24;K25_1;K25_4;K25_6;K25_7;K25_8;K40;tb_paino
3645;1,0;1396;1996;24;2;2;1;1;2;4;3;2;1;1;4;2;2;38;2;2;0;0;0;0;2; ; ;7;1;2;1;3;1;2;2; ;3;2;1;2;3;2;2;2;1;2;1;2;9;2;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;1;2;2; ;2;2;2;2;2;1;2;2;1;2;2;2;3;2;4;3; ;1;3;5;4;4;3;2;1;2;2;3;2;2;1;1;1;3;3;3;2;4;3;3;3;3;3;2;2
3645;1,0;1397;1963;57;9;2;1;1;2;3;3;2;1;1;33;2;2;38;2;2;0;0;0;0;2; ; ;4;3;1;1;3;1;3;1;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;2;2; ;2;2;2;2;2;2;2;2;1;2;2;4;4;2;2;5;2; ; ;4;5;4;4;1;1;5;2;2;2;2;2;1;2;4;2;3;2;4;3;3;3;4;3;2;1
3645;1,0;1398;1976;44;6;2;1;1;3;9;2;4;1;1;23;2;1;38;2;2;0;0;0;0;2; ; ;6;2;1;1;3;2; ;2; ;2;1;1;1;2;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;2;3;1;2;2; ;2;2;1;2;1;2;2;2;2;3;3;3;3;2;1;5;2; ; ;5;5;2;4;2;2;5;1;2;2;2;2;2;2;1;4;4;2;3;2;1;1;3;4;2;1
3645;1,0;1399;1969;51;8;2;1;1;1;2;1;3;1;1;4;2;2;50;2;2;0;0;0;0;2; ; ;9;2;1;1;3;1;2;1;2;3;2;2;2;2;1;2;2;2;2;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;2;1;2;1;3;2;1;1;2;1;1;1;1;1;3;3;2;1;1;3;2; ;1;1;2;3;4;2;1;1;0;2;2;2;2;2;2;2;2;3;3;2;4;4;4;4;3;3;1;1
3645;1,0;1400;1989;31;4;2;1;1;2;4;2;4;1;1;6;2;2;38;2;2;0;0;0;0;2; ; ;3;3;2;1;2;1;2;1;2;1;2;3;1;4;2;2;2;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;2;2;1;4;1;1;1;1;1;1;1;2;1;3;2;2;1;2;2;5;1; ;2;5;5;4;2;1;2;5;3;3;3;3;1;2;2;2;4;4;2;2;2;2;2;2;2;2;1
3645;1,0;1401;1993;27;3;2; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;3;3;1;1;2;2; ;2; ;2;3;2;2;3;2;4;2;1;1;3;1;2;2;2;2;2;2;2; ;2;2;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;1;4;1;3;4;2;3;4; ;1;3;5;3;4;3;1;2;0;3;3;4;4;1;1;1;3;4;4;2;3;3;2;2;3;3;2;1
3645;1,0;1402;1971;49;7;2;1;1;1;2;2;4;1;1;3;2;2;38;2;2;0;0;0;0;2; ; ;2;1;2;1;1;1;1;2; ;2;1;1;1;2;2;1;1;1;1;2;2;1;3;3;3;3;2;3;3;3;1;1;1;1;1;1; ;1;1;1;1;2;1;4;1;1;1;1;1;1;1;2;1;3;2;2;3;1;2;5;1; ;2;2;2;3;2;2;2;0;3;3;1;2;2;2;2;2;4;4;1;4;4;2;2;3;4;2;1
3645;1,0;1403;1988;32;4;2;1;1;1;2;3;2;1;1;7;2;2;38;1;2;3;0;13;0;2; ; ;2;2;2;2; ;1;3;1;2;2;3;4;3;3;2;3;3;2;3;3;3;2;2;2;1;2;2;2; ;2;1;2;1;1;1;1; ;1;1;1;2;2;2; ;2;2;2;2;2;1;1;1;1;3;3;3;1;2;2;2; ;1;2;3;5;4;3;1;2;5;3;3;3;3;3;1;2;3;2;3;2;3;4;4;3;3;3;2;1
3645;1,0;1404;1959;61;10;2;1;1;1;2;2;4;1;1;32;2;2;37;2;2;0;0;0;0;2; ; ;5;1;2;1;3;1;1;1;2;2;2;3;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2;2;2;1;1;1; ;1;1;2;1;2;1;8;2;1;1;2;2;1;1;1;1;2;2;2;2;2;3;3; ;1;1;5;5;3;3;4;4;66;3;3;2;3;2;2;2;3;4;4;4;4;3;3;3;3;3;2;1
3645;1,0;1405;1988;32;4;2;1;1;1;2;2;4;1;1;2;2;2;24;2;2;0;0;0;0;2; ; ;6;2;2;1;3;1;1;2; ;2;2;2;2;3;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;1;1;1;1;1;1;1; ;2; ;2;1;3;1;5;2;2;2;1;1;1;1;2;1;4;3;3;4;2;2;5;1; ;2;3;5;4;4;2;1;0;2;2;2;2;2;2;2;3;3;3;2;4;2;3;2;3;5;2;1
3645;1,0;1406;1992;28;3;2;1;1;2;3;2;4;2;1;1;2;1;39;1;2;1;0;4;0;2; ; ;11;3;2;1;2;1;3;2; ;2;2;2;2;4;2;3;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;2;3;1;2;2;2; ;2;2;4;1;1;2;1;1;1;1;1;2;2;1;4;4;4;4;2;1;5;2; ; ;4;5;2;3;1;1;1;3;3;3;3;1;2;2;3;4;4;1;4;4;4;2;2;4;2;1
3645;1,0;1407;1985;35;4;2;1;1;2;3;2;4;2;2;0;2;1;19;2;2;0;0;0;0;2; ; ;6;2;1;1;2;1;1;1;1;2;3;3;2;3;2;3;3;2;3;3;2;1;2;3;3;3;1;2;1;1;2;2;2;2;1;1; ;1;1;3;2;3;1;2;2;1;1;2;3;2;2;2;2;4;4;3;3;2;2;5;2; ; ;3;5;2;2;1;2;25;3;3;3;3;2;2;2;2;4;3;2;3;3;3;2;3;4;2;1
3645;1,0;1408;1981;39;5;2;1;1;1;2;3;2;1;1;2;2;2;40;2;2;0;0;0;0;2; ; ;6;1;2;1;2;1;3;1;2;3;1;1;1;2;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2; ;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2; ;1;1;2;5;4;2;1;1;2;1;3;2;2;1;1;1;3;4;4;1;3;4;1;1;1;3;2;1
3645;1,0;1409;1989;31;4;2;1;1;3;8;3;2;1;2;3;1;1;18;2;2;0;0;0;0;2; ; ;7;1;1;3; ;1;1;3; ;5;1;1;1;9;1;1;1;3;5;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2; ;1;1;2;2; ;2;2;1;3;3;2;2;2;1;3;1;4;4;2;1;5;2; ; ;4;5;1;4;5;1;55;1;1;2;2;1;1;2;5;4;4;1;4;3;3;3;3;9;2;1
3645;1,0;1410;1991;29;3;2;1;1;1;2;3;2;1;1;0;2;2;38;2;2;0;0;0;0;2; ; ;4;1;2;1;3;2; ;2; ;2;3;2;1;3;2;2;2;2;3;2;1;2;1;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;1;1;1;4;2;1;1;1;1;1;2;1;1;3;3;4;1;2;1;5;1; ;2;2;5;4;1;1;2;15;2;3;3;4;2;2;2;2;4;4;2;3;2;3;3;2;2;2;1
3645;1,0;1411;1973;47;7;2;1;1;1;2;1;3;1;1;13;2;2;38;2;2;0;0;0;0;2; ; ;7;2;2;1;3;1;2;1;1;2;2;1;2;1;1;1;2;1;2;2;3;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1; ;1;1;1;1;3;1;1;2;1;1;1;2;1;2;2;1;3;3;4;1;2;4;2; ;1;1;2;5;4;3;2;2;50;2;2;3;2;1;2;2;4;3;3;2;4;2;2;2;4;4;2;1
3645;1,0;1412;1968;52;8;2;1;1;2;3;3;2;1;1;18;2;2;37;2;2;0;0;0;0;2; ; ;7;2;1;2; ;1;1;1;1;2;2;2;2;1;1;2;2;1;2;2;3;1;1;2;1;2;1;3;2;2;2;2;1;1;1;1; ;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;1;2;2;3;1;2;3;2; ;1;1;4;5;4;4;2;1;3;2;2;3;2;3;2;2;3;3;3;2;4;3;2;2;4;3;2;1
3645;1,0;1413;1965;55;9;2;1;1;1;2;3;2;1;1;0;2;2;40;2;2;0;0;0;0;2; ; ;7;1;1;2; ;1;2;2; ;3;1;1;2;1;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1; ;1;1;1;2;2;1;10;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;2; ;1;2;4;4;4;2;1;1;0;3;2;2;3;1;1;2;3;2;3;3;2;4;1;3;2;3;1;1
3645;1,0;1414;1984;36;5;2;1;1;1;2;3;2;1;1;5;2;2;38;1;2;17;0;75;0;2; ; ;8;1;2;1;3;1;1;1;3;2;2;2;2;2;2;3;2;2;3;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;3;1;3;2; ;2;1;1;1;2;1;1;1;1;3;3;4;2;2;2;2; ;1;2;5;5;4;3;1;1;7;3;3;3;2;2;2;2;1;3;3;2;2;3;3;3;3;3;2;1
3645;1,0;1415;1966;54;8;2;1;1;1;2;2;4;1;1;30;2;2;50;2;2;0;0;0;0;2; ; ;6;2;1;1;2;1;2;1;1;1;3;4;1;4;3;2;4;1;2;2;4;1;2;1;2;2;2;2;1;1;2;1;1;1;1;1; ;2; ;3;2;3;2; ;2;1;1;1;2;1;2;1;1;3;4;3;4;2;1;5;1; ;2;1;1;1;1;3;3;1;3;4;2;1;3;2;2;2;3;1;2;4;9;9;9;9;9;2;1
3645;1,0;1416;1990;30;4;2;1;1;1;2;3;2;1;1;3;2;2;38;2;2;0;0;0;0;2; ; ;3;1;2;1;2;2; ;2; ;5;2;2;1;2;2;1;2;1;2;1;3;2;2;2;2;2;2;2; ;2;1;1;2;2;1;1; ;1;1;1;1;3;1;2;1;1;1;2;1;1;1;1;1;3;3;3;3;2;1;5;1; ;3;5;5;4;2;1;1;20;2;3;2;2;2;2;2;2;4;4;2;2;3;3;3;3;3;2;1
3645;1,0;1417;1966;54;8;2;1;1;1;2;2;4;1;1;12;2;2;40;2;2;0;0;0;0;2; ; ;7;2;2;2; ;1;3;1;2;2;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1; ;1;1;3;1;2;1;6;2;1;1;2;1;1;1;1;1;2;3;3;3;1;2;2; ;1;1;4;5;3;3;2;2;2;2;2;2;3;2;2;2;2;4;4;3;2;2;4;3;2;3;2;1
3645;1,0;1418;1990;30;4;2;1;1;1;2;2;4;2;1;2;2;2;50;1;2;1;0;4;0;2; ; ;7;4;1;1;3;1;3;1;1;3;3;3;1;3;1;2;3;1;3;3;2;1;2;2;2;2;1;2;2;2;2;2;2;3;2;1; ;2; ;1;2;2;1;5;1;1;1;1;2;2;2;2;1;4;3;4;3;2;2;5;2; ; ;5;5;2;3;1;1;3;1;2;5;2;2;2;2;3;4;4;1;2;4;2;1;2;2;2;1
3645;1,0;1419;1961;59;9;2;1;1;1;2;2;4;1;1;33;2;1;37;2;2;0;0;0;0;2; ; ;3;3;1;1;3;1;2;1;2;3;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;3;2;2; ;1;2;1;2;3;1;1; ;1;2;1;1;3;1;2;1;1;1;2;1;1;1;1;1;2;1;2;3;1;4;4; ;1;2;4;4;2;2;2;1;10;3;3;2;3;2;2;2;5;4;4;1;3;3;2;2;3;3;2;1
3645;1,0;1420;1990;30;4;2;1;1;1;2;3;1;1;1;2;2;2;40;2;2;0;0;0;0;2; ; ;9;2;2;1;2;1;2;1;2;3;2;1;2;1;1;1;2;1;1;2;3;1;2;2;2;2;1;2;2;2;1;1;1;1;1;1; ;1;1;2;1;2;1;4;2;1;1;2;2;1;1;2;1;2;3;3;3;1;2;3; ;1;2;3;5;4;3;1;1;2;1;2;2;2;2;2;2;3;3;4;1;3;3;3;3;3;4;2;1
3645;1,0;1421;1983;37;5;2;1;1;1;2;3;2;1;1;3;2;2;38;2;2;0;0;0;0;2; ; ;3;3;2;1;3;3; ;1;3;1;3;3;1;4;3;3;2;2;1;2;3;2;2;1;1;2;2;2; ;3;2;2;1;1;1;1; ;2; ;1;1;1;2; ;2;1;1;1;1;1;2;2;1;2;1;3;3;1;2;4; ;1;1;4;4;4;2;2;2;5;2;2;3;3;3;1;2;4;4;4;1;3;3;3;3;3;3;2;1
3645;1,0;1422;1994;26;3;2;1;1;1;2;1;3;2;1;0;2;2;36;2;2;0;0;0;0;2; ; ;6;1;2;1;3;1;1;2; ;2;2;2;1;2;2;1;3;1;2;2;4;9;2;2;2;2;1;2; ;2;2;2;2;1;1;1; ;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;4;3;3;1;1;2;5;1; ;2;5;4;4;2;1;3;0;3;3;2;3;2;2;2;2;4;4;2;4;4;4;2;2;2;2;1
3645;1,0;1423;1986;34;4;2;1;1;2;5;2;4;1;1;7;2;2;30;2;2;0;0;0;0;2; ; ;4;2;1;1;3;1;3;2; ;2;2;2;1;3;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;2; ;1;1;2;1;3;2;1;1;2;2;1;2;2;2;3;2;2;4;2;1;5;1; ;1;4;5;2;3;2;2;27;2;2;1;3;1;2;2;5;2;4;1;4;9;3;2;3;4;2;1
3645;1,0;1424;1994;26;3;2;1;1;1;2;3;2;2;1;1;2;2;38;1;2;4;0;17;0;2; ; ;4;1;2;2; ;2; ;2; ;2;3;1;2;2;4;4;1;2;3;3;2;1;1;2;1;2;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;3;1;5;2;1;1;1;1;2;1;2;1;3;1;4;1;1;4;1; ; ; ;5;5;4;3;1;1;10;3;2;3;3;2;2;2;3;3;3;2;3;2;2;2;2;2;2;1
3645;1,0;1425;1963;57;9;2;1;1;2;3;3;2;1;1;3;2;2;42;2;2;0;0;0;0;2; ; ;6;1;2;2; ;1;2;2; ;1;4;4;3;3;2;3;4;3;3;3;4;1;2;1;2;2;2;2;2;2;1;2;1;1;1;1; ;1;1;3;1;2;2; ;2;1;1;2;3;1;2;2;1;4;1;4;1;1;3;4; ;1;1;5;4;4;2;1;3;4;5;4;2;2;2;2;2;3;3;2;1;4;2;3;3;3;2;2;1
3645;1,0;1426;1973;47;7;2; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;10;3;3;1;2;1;3;1;2;2;2;3;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2; ;1;2;2;2;1;1;1; ;1;1;1;1;3;1;4;1;1;1;1;2;2;1;1;1;3;3;3;3;1;2;2; ;1;1;4;5;4;4;1;2;5;1;2;3;3;1;2;2;2;3;3;2;4;2;3;2;2;4;2;1
3645;1,0;1427;1961;59;9;2;1;1;2;3;3;2;1;2;2;2;2;23;1;2;2;0;8;0;2; ; ;1;2;2;2; ;2; ;2; ;2;3;2;4;4;2;2;2;3;2;2;4;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;3;2;3;1;4;2;1;2;2;2;1;2;1;2;3;2;4;3;1;3;4; ;1;1;4;5;4;3;2;2;2;3;3;2;2;2;2;2;4;5;5;4;3;3;3;3;4;4;2;1
3645;1,0;1428;1969;51;8;2;1;1;2;3;1;3;1;1;19;2;2;40;2;2;0;0;0;0;2; ; ;11;2;1;1;1;1;1;1;2;2;2;2;3;2;1;3;2;1;2;1;3;1;2;1;1;2;1;2;2;2;2;2;2;1;1;1; ;1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;3;1;1;2; ;1;1;2;5;4;2;1;1;5;3;3;3;3;3;2;2;2;4;4;2;4;2;2;2;2;4;1;1
3645;1,0;1429;1967;53;8;2;1;1;2;4;3;2;1;1;18;2;2;40;2;2;0;0;0;0;2; ; ;3;3;2;1;3;2; ;2; ;3;3;2;3;3;2;4;2;3;5;3;2;2;2;1;2;2;2;2; ;2;2;2;2;1;1;2;1;1;1;1;1;3;2; ;1;2;2;2;2;1;2;2;1;2;2;3;3;2;1;4; ;1;1;4;4;2;3;2;1;0;3;3;2;2;2;2;2;4;5;3;5;3;3;4;2;3;4;2;1
3645;1,0;1430;1996;24;2;2;2;1;3;5;3;2; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;2;3;2;1;3;2; ;2; ;2;3;1;2;3;2;1;2;2;1;1;2;2;2;2;2;2;2;2; ;2;1;2;2;1;1;2;2;2; ;2;1;2;1;3;1;1;2;1;1;1;1;2;2;3;3;3;4;2;2;5;2; ; ;3;4;2;3;1;1;5;4;2;2;3;3;1;2;5;2;2;2;2;2;4;4;4;5;2;2
3645;1,0;1431;1977;43;6;2;1;1;1;2;3;2;1;1;6;2;2;40;2;2;0;0;0;0;2; ; ;7;2;1;2; ;1;2;1;2;3;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;1;1;2;1;6;1;1;1;1;1;1;2;2;1;2;3;3;1;1;2;3; ;1;1;4;3;3;3;2;1;0;1;3;2;2;3;2;2;3;3;3;2;2;2;3;2;3;3;2;1
3645;1,0;1432;1969;51;8;2;1;1;1;2;3;2;1;1;14;2;2;38;2;2;0;0;0;0;2; ; ;2;3;2;2; ;1;2;2; ;3;2;2;2;2;1;3;2;3;2;3;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;2;4;2; ;2;2;2;2;3;1;1;1;1;4;3;4;3;2;2;5;1; ;1;5;4;3;4;2;1;3;1;2;4;3;2;1;2;4;1;4;3;5;3;3;3;3;2;2;1
3645;1,0;1433;1963;57;9;2;1;1;1;2;2;4;2;1;0;2;2;26;2;2;0;0;0;0;2; ; ;3;4;2;1;3;1;3;3; ;4;2;1;3;3;1;2;1;2;2;2;2;2;2;2;2;2;1;2; ;2;1;1;1;1;1;1; ;2; ;2;1;2;2; ;2;2;2;2;1;1;1;2;1;3;3;4;3;2;2;5;1; ;2;1;1;4;3;2;1;10;2;2;2;1;1;2;2;2;3;5;3;3;2;4;3;4;3;2;1
3645;1,0;1434;1989;31;4;2;1;1;2;5;3;2;1;2;1;2;1;29;2;2;0;0;0;0;2; ; ;3;2;2;1;1;1;1;2; ;3;2;1;4;2;2;1;1;2;1;1;2;2;2;2;2;2;2;2; ;2;1;1;2;1;2;2;2;2; ;1;1;3;1;5;2;2;2;1;1;1;1;1;1;3;3;3;2;1;2;5;2; ; ;3;3;2;3;2;3;1;1;3;2;3;2;2;2;2;1;1;1;2;3;3;2;2;5;2;1
3645;1,0;1435;1975;45;7;2;1;1;2;5;3;2;1;2;0;2;1;15;2;2;0;0;0;0;2; ; ;5;1;2;1;3;2; ;2; ;4;2;3;3;3;3;2;2;4;2;3;2;1;2;2;2;2;3;3;1;2;1;1;2;3;3;1; ;2; ;2;3;3;1;2;2;2;2;2;4;2;2;2;2;3;3;1;1;2;2;5;2; ; ;2;5;4;2;2;1;12;4;1;1;3;1;2;2;2;3;4;1;5;2;3;3;3;3;2;1
3645;1,0;1436;1966;54;8;2;1;1;2;5;3;2;1;1;11;2;1;38;2;2;0;0;0;0;2; ; ;8;4;1;1;3;1;1;2; ;2;3;1;1;2;2;2;2;3;2;5;2;1;2;2;2;2;2;2;2;2;1;1;1;3;1;1; ;1;1;3;1;3;2; ;2;1;1;1;2;2;3;1;1;3;3;4;4;2;1;5;2; ; ;4;5;1;2;2;2;3;1;2;2;2;1;2;2;3;4;4;4;3;4;4;3;3;3;2;1
3645;1,0;1437;1966;54;8;2; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;9;3;2;1;3;1;2;1;2;2;2;1;4;3;2;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;3;1;2;2; ;2;1;1;1;1;1;2;2;1;3;3;3;3;2;1;4; ;1;1;2;2;3;2;1;3;22;5;4;1;4;1;2;2;5;1;2;3;4;2;2;2;2;4;1;1
3645;1,0;1438;1989;31;4;2;3;1;2;5;3;2; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;4;3;2;1;1;1;2;2; ;3;1;1;4;1;1;1;1;2;1;1;1;1;2;3;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;2;1;2;2; ;2;2;2;1;1;2;2;1;1;2;2;2;1;2;4;2; ;2; ;4;5;3;4;2;2;0;1;2;2;2;1;1;2;5;1;1;2;2;2;2;2;2;5;1;1
3645;1,0;1439;1974;46;7;2;1;1;2;3;2;4;1;1;10;2;2;39;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;2; ;2;1;3;2;3;2;2;2;1;2;2;2;2;2;2;2;2;3;3; ;2;1;1;1;1;1;1; ;2; ;2;1;3;1;1;2;1;1;1;1;1;2;1;1;2;2;2;3;1;1;5;1; ;2;4;5;4;2;2;2;4;3;2;2;4;2;2;2;3;4;4;1;3;3;4;2;2;5;2;1
3645;1,0;1440;1971;49;7;2;3;1;2;3;2;4; ; ; ;1; ; ; ; ; ; ;0;0; ; ; ;4;1;1;1;2;1;1;1;1;2;2;3;3;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2; ;2;2;1;3;3;3;1; ;2; ;1;2;2;1;999;2;1;1;1;1;1;1;2;1;3;3;3;2;2;4;4; ;1;2;5;4;3;1;2;5;10;5;5;4;4;3;2;1;2;5;5;1;3;3;3;3;3;3;2;1
3645;1,0;1441;1957;63;10;2;1;1;3;5;3;2;1;2;2;2;2;30;1;2;4;0;17;0;2;0; ;6;2;1;1;3;1;2;1;3;4;3;2;1;3;3;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1; ;2; ;2;2;4;1;1;2;2;2;2;3;2;2;2;1;4;4;4;4;2;4;5;2; ; ;4;5;3;3;2;2;4;2;2;2;3;1;2;2;3;4;4;4;2;4;4;4;4;3;2;1
3645;1,0;1442;1976;44;6;2;1;1;1;2;3;1;2;1;1;2;2;38;2;2;0;0;0;0;2; ; ;7;1;2;1;3;1;2;1;1;2;3;3;4;2;2;2;2;1;2;1;3;1;2;2;2;2;2;2;2;2;1;2;1;1;1;1; ;2; ;1;1;3;2; ;1;1;1;1;1;1;1;2;1;2;1;3;1;1;2;4; ;1;2;5;3;4;2;1;3;1;3;3;2;3;2;2;2;1;2;5;2;5;2;5;2;5;4;2;1
3645;1,0;1443;1969;51;8;2;1;1;2;3;2;4;1;1;12;2;1;39;2;2;0;0;0;0;2; ; ;5;1;2;2; ;1;1;1;1;1;3;4;1;4;2;3;4;2;3;3;3;2;2;2;2;2;1;1; ;1;2;2;2;1;1;1; ;2; ;2;2;4;2; ;1;1;1;1;3;2;2;2;2;3;4;4;4;2;1;5;2; ; ;4;5;2;1;2;2;7;4;4;4;2;3;2;2;1;4;4;1;4;2;3;3;3;5;2;1
3645;1,0;1444;1967;53;8;2;1;1;1;2;3;1;1;1;18;2;2;38;2;2;0;0;0;0;2; ; ;2;1;3;1;3;1;3;1;2;2;3;3;1;2;1;2;3;2;3;3;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;1; ;1;1;2;1;4;2; ;2;1;2;2;2;2;2;1;1;3;2;4;4;1;4;2; ;1;1;1;5;4;3;2;1;7;2;2;3;2;2;2;2;2;4;4;2;3;3;3;2;3;2;2;1
3645;1,0;1445;1963;57;9;2;1;1;2;5;3;2;1;2;2;2;1;19;2;2;0;0;0;0;1;38;2;1;3;2;2; ;1;3;2; ;4;2;3;3;2;1;1;2;3;3;3;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;2; ;2;1;3;1;4;2;2;1;1;2;1;2;2;2;3;4;4;4;2;1;5;2; ; ;4;4;4;4;1;1;0;1;2;2;1;1;1;1;4;1;4;3;4;3;4;3;2;3;2;1
3645;1,0;1446;1961;59;9;2;1;1;1;2;3;2;1;1;0;2;2;43;2;2;0;0;0;0;2;0;2;4;2;3;1;3;1;3;1;1;1;1;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;1;1;4;1;2;2;1;1;2;1;1;1;1;1;3;3;2;2;1;1;5;2; ; ;4;2;3;1;2;2;2;2;3;1;3;2;1;2;2;2;4;1;4;4;3;2;2;4;2;1
3645;1,0;1447;1989;31;4;2;1;1;2;5;2;4;1;1;3;2;1;39;2;2;0;0;0;0;2; ; ;4;2;1;1;3;1;3;1;3;3;3;2;1;2;2;2;2;3;3;3;2;1;2;2;2;2;2;2;2;2;1;1;2;3;3;1; ;1;1;1;2;3;2; ;2;2;2;2;3;1;2;2;1;3;3;3;3;2;4;5;2; ; ;4;5;2;2;2;2;20;2;2;2;2;2;2;2;3;4;3;1;3;3;3;3;3;3;2;1
3645;1,0;1448;1970;50;7;2;1;1;1;1;3;2;1;1;9;2;2;40;2;2;0;0;0;0;2; ; ;2;2;2;1;3;1;2;2; ;4;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;1;1;1;1;1;1;3;2;2;2;1;1;1;1;2;1;1;1;1;1;2;3;2; ;1;1;3;5;4;2;1;1;0;1;3;2;2;2;2;2;3;4;4;2;4;2;2;1;3;3;1;1
3645;1,0;1449;1969;51;8;2; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;4;3;2;1;1;1;2;2; ;2;3;2;3;3;2;2;3;3;3;3;4;1;2;1;2;2;2;2;2;2;3;1;2;1;1;1; ;1;2;2;1;3;2; ;2;1;2;1;3;1;1;2;1;3;4;4;3;2;1;5;1; ;3;4;4;3;2;2;2;0;3;3;2;2;2;2;2;2;3;3;3;3;3;3;4;3;3;2;1
3645;1,0;1450;1974;46;7;2;1;1;1;2;3;2;1;1;17;2;2;40;2;2;0;0;0;0;2; ; ;10;1;3;1;3;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;3;2;1;1;1;1;1;1;1;5;2;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2; ;1;2;2;5;3;1;1;1;5;3;4;2;3;2;2;2;3;4;4;1;4;2;2;2;3;4;1;1
3645;1,0;1451;1966;54;8;2;1;1;2;4;3;2;1;1;9;2;2;40;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;2; ;2;3;3;1;3;2;3;2;2;2;2;4;1;2;1;1;2;2;2;2;1;2;2;1;1;1;1; ;1;1;1;1;2;2; ;2;1;1;1;3;1;2;1;1;3;2;3;2;2;2;2; ;1;1;2;2;4;2;2;2;3;3;3;3;3;2;2;2;4;2;4;2;3;3;3;3;3;4;2;1
