fsd_no;fsd_vr;fsd_id;tb_paino;Syvu;ika;ika5;sukup;tyvo;lammas;sose;lisco_1;ltytyy;toimi2;toimi;tysuhpy;taikao;tsuhaika;vuokraty;vuoro;saanai;ylipa;ylipato;ylitunn;ylipatot;ylitu;pylitu;sivutyo;sivutunn;svuokra;K2;K3;K5_9;K41a;K41A_1;K41B;K41B_1;K41C;K41C_1;K21C_1;K21C_4;K21C_5;K21C_6;K26_1;K26_2;K26_3;K20B_1;K20B_2;K20B_3;K20B_5;K20B_6;K20B_7;K32A;K33_1;K33_2;K33_3;K33_4;K33_5;K33_7;K33_6;K33_8;K9A_07;K9A_07c;K9A_07B;K9A_09b;K9A_10b;K13_1;K13_2;K22_6;K22_8;K22_10;K20a_02;K20a_09;K21B_1;K21B_2;K51A;K51B;K51C;K51D;K51E;K51F;K51G;K51H;K51I;K51J;K51K;K51K_muu;K52a;K52b;K52c;K21B_30;K53;K21B_4;K46a;K46b;K47;K47_1;K47_2;K47_4;K47_5;K47_6;K47_7;K48;K50;K11A_1;K11A_2;K11A_3;K11A_4;K42E;K42A;K43A;K43E;K43G;K21C_8;K21C_9;K28A;K28B;K32;K22_1;K22_2;K22_3;K23;K24;K25_1;K25_4;K25_6;K25_7;K25_8;K25_9;K54a;K54b;K54c;K40
3482;1;1424;1,16077467609714;1990;28;3;2;1;1;2;3;2; ;4;2;1;0;2;1;38;2;2;0;0;0;0;2; ; ;6;2;1;1;2;1;3;2; ;3;2;3;1;2;1;1;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;2;1;1;1;1;1; ;1;2;3;1;3;1;2;2;1;2;2;2;2;1;2;1;1;2; ;1;1;1;2;2;1;2;2;2; ; ; ; ; ; ;2;3;4;3;2;3;2;1;5;4;4;2;2;1;1;8;4;4;4;1;3;3;3;3;2;3;9;1;1;2;2
3482;1;1425;,845249174403477;1963;55;9;2;1;1;2;5;2; ;4;1;1;2;2;1;38;2;2;0;0;0;0;2; ; ;4;2;1;2; ;1;2;2; ;2;2;2;1;2;2;2;2;3;2;2;3;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2; ;2;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2;1;1;1;2;1;1;1;1;2;2;1;1;3;3;4;3;3;2;1;5;4;4;2;3;3;2;3;4;4;4;1;3;4;9;2;2;3;7;2;4;4;2
3482;1;1426;,844412925351389;1971;47;7;2;1;1;1;2;3; ;2;1;1;15;2;2;45;2;2;0;0;0;0;2; ; ;10;1;2;3; ;1;2;1;2;1;2;3;1;1;1;1;2;1;1;1;3;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;1; ;2; ;1;1;3;1;15;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;2;1;1;1;1;2; ; ; ; ; ; ;1;3;3;4;2;3;2;1;2;2;2;3;2;1;1;1;4;4;4;1;3;4;2;3;3;3;9;1;1;1;1
3482;1;1427;1,16077467609714;1989;29;3;2;1;1;2;3;3; ;1;2;1;0;2;2;38;1;2;3;0;13,8;0;2; ; ;3;1;3;1;2;1;3;1;3;4;1;1;2;2;1;2;1;1;2;1;3;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;1;1;2;2; ; ; ; ; ; ;1;3;2;2;3;1;1;2;3;3;5;4;4;1;1;0;3;3;3;2;2;3;2;2;2;2;7;1;3;2;2
3482;1;1428;,828055919355944;1981;37;5;2;3;1;1;2;2; ;4; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;6;2;2;2; ;2; ;3; ;3;1;2;1;2;2;2;2;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;1;1;3;1;1; ;2; ;2;1;2;1;1;1;2;1;2;2;2;2;2;1;2;2; ;2;1;1;2;2;2;1;2;2; ; ; ; ; ; ;1;3;4;3;4;2;2;4;5;5;5;4;3;1;1;3;4;4;4;1;3;3;3;2;4;3;8;1;1;2;2
3482;1;1429;,865378387616599;1960;58;9;2;1;1;2;3;3; ;1;1;1;14;2;2;40;2;2;0;0;0;0;2; ; ;3;1;2;1;2;1;2;1;1;3;3;3;3;2;2;3;3;3;3;4;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2; ;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2; ; ; ; ; ; ;2;3;3;1;3;3;2;1;2;2;5;4;4;2;1;0;4;4;4;1;3;3;3;3;3;3;8;1;2;3;2
3482;1;1430;1,13172644953782;1989;29;3;2;1;1;1;2;3; ;2;1;1;0;2;2;15;2;2;0;0;0;0;2; ; ;2;2;2;1;2;2; ;2; ;4;2;1;2;2;2;3;1;1;1;2;3;2;2;2;2;2;2;2;2; ;2;1;1;2;1;1;2;2;2; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;1;1;1;2;2; ; ; ; ; ; ;2;3;1;1;4;2;2;2;2;4;5;2;3;2;2;3;4;4;2;2;4;3;3;3;3;2;8;1;4;3;2
3482;1;1431;1,16077467609714;1988;30;3;2;1;1;2;3;3; ;2;1;1;0;2;1;38;2;2;0;0;0;0;2; ; ;2;1;2;1;3;2; ;1;2;1;1;1;1;2;1;1;1;1;2;1;3;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;2;3;1;2;1;3;1;2;2;2;2;1;1;2;1;1;2; ;1;1;1;2;2;1;1;1;2; ; ; ; ; ; ;2;3;3;3;1;3;2;1;5;5;5;4;2;1;1;6;4;4;4;1;3;3;3;3;3;3;8;1;1;2;2
3482;1;1432;,864542138564511;1972;46;7;2;1;1;1;2;3; ;2;1;1;15;2;2;40;2;2;0;0;0;0;2; ; ;7;2;2;1;3;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;3;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;3;1;3;1;3;1;2;2;2;2;2;2;1;2;2;2; ;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;1;4;4;1;1;3;2;2;4;2;1;2;2;4;4;3;1;3;4;2;3;3;4;8;1;1;2;2
3482;1;1433;,816200947844152;1959;59;9;2;1;1;1;2;3; ;2;1;1;18;2;2;38;2;2;0;0;0;0;2; ; ;2;1;2;1;3;1;3;1;2;2;2;2;2;3;2;1;2;2;2;2;3;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;3;1;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;2;1;2;1;1;2;2; ; ; ; ; ; ;2;3;1;3;3;3;2;3;4;4;5;4;3;2;1;2;4;4;4;3;2;2;3;2;3;3;8;1;4;1;2
3482;1;1434;,948002501118546;1983;35;5;2;1;1;2;5;3; ;2;1;1;5;2;1;40;1;2;2;0;9,2;0;2; ; ;5;3;2;2; ;1;3;2; ;2;2;1;1;2;1;1;2;1;2;2;3;3;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;3;1;1;1;14;2;2;1;2;1;1;1;2;1;1;2; ;1;2;2;2;1;1;1;2;2; ; ; ; ; ; ;2;3;3;4;1;4;2;1;5;3;5;1;3;2;1;2;4;4;3;2;3;3;2;2;3;1;8;1;1;4;1
3482;1;1435;,948002501118546;1981;37;5;2;1;1;2;5;3; ;1;1;2;1;2;1;30;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;2; ;2;5;2;3;3;3;3;3;3;2;4;3;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1; ;2; ;1;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;3;2;2;2; ; ; ; ; ; ;1;3;4;3;3;4;2;2;5;4;5;3;3;2;2;5;4;4;3;2;3;3;3;3;3;2;8;4;2;4;2
3482;1;1436;1,16077467609714;1986;32;4;2;1;1;2;3;3; ;2;1;1;2;2;2;38;2;2;0;0;0;0;2; ; ;4;1;2;1;3;2; ;2; ;2;2;2;1;3;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1; ;1;1;1;1;3;1;5;1;2;1;2;1;1;1;2;1;2;2; ;1;1;1;1;1;2;1;2;2; ; ; ; ; ; ;1;2;3;2;3;3;2;1;4;4;5;3;3;2;1;7;4;4;1;1;3;3;3;2;2;3;9;1;1;2;2
3482;1;1437;,936147529606754;1956;62;10;2;1;1;2;5;3; ;2;1;1;8;2;1;39;2;2;0;0;0;0;2; ; ;4;3;1;1;2;2; ;2; ;3;3;3;3;4;2;2;4;3;3;2;1;3;2;2;2;2;2;1;2; ;2;2;1;1;1;1;1; ;1;1;2;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;1;2;2; ; ; ; ; ; ;2;3;3;2;4;4;2;4;5;4;5;3;3;2;2;14;2;1;3;2;3;4;4;4;3;3;7;1;5;4;2
3482;1;1438;,935311280554667;1969;49;7;2;1;1;1;1;3; ;1;1;1;13;2;2;40;2;2;0;0;0;0;2; ; ;8;3;1;1;1;1;1;2; ;1;1;3;2;2;2;1;4;2;2;3;2;3;2;2;3;2;2;1;2; ;2;1;1;1;1;1;2;1;2; ;1;1;1;1;7;2;2;2;2;1;1;2;2;1;2;2; ;2;1;1;2;1;1;1;2;2; ; ; ; ; ; ;1;3;2;2;3;1;2;2;3;2;2;4;1;1;1;0;3;3;3;2;3;9;2;1;2;4;6;1;1;2;1
3482;1;1439;,857104145915268;1980;38;5;2;1;1;2;3;2; ;4;1;1;1;2;2;38;2;2;0;0;0;0;2; ; ;5;2;2;1;3;2; ;2; ;5;2;2;2;1;1;1;2;1;1;2;3;2;2;2;2;2;2;2;2; ;2;1;1;2;1;1;2;1;1;1;3;1;2;1;4;2;2;2;2;2;2;2;2;1;2;2; ;2;1;2;2;2;1;1;2;1;1;2;2;2;2;1;2;3;3;3;3;3;1;2;2;5;5;4;2;1;1;2;4;4;3;2;2;3;3;3;3;3;8;1;2;2;2
3482;1;1440;,893590365123836;1966;52;8;2;1;1;2;3;2; ;4;1;1;6;2;1;38;2;2;0;0;0;0;2; ; ;7;2;2;2; ;2; ;2; ;2;3;3;2;3;2;3;3;2;3;3;1;2;1;2;2;2;2;1;2;2;2;3;2;1;1;1;1; ;1;1;3;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ;2;3;4;4;4;3;2;3;5;5;5;3;3;2;2;22;4;4;3;2;2;3;3;2;2;3;7;4;4;5;2
3482;1;1441;,828055919355944;1977;41;6;2;1;1;1;2;1; ;3;1;1;4;2;2;38;2;2;0;0;0;0;2; ; ;7;3;2;2; ;2; ;1;2;3;1;1;1;2;1;2;1;2;2;2;4;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;1;3;1;2;2;1;2;2;2;2;2;2;2;2;1;eu asioita;2;1;2;2;2;1;1;2;1;1;2;2;2;2;2;1;3;3;3;3;3;2;1;2;5;5;4;4;1;1;1;4;4;4;2;3;3;3;1;4;3;9;1;1;2;2
3482;1;1442;,865378387616599;1960;58;9;2;1;1;2;3;2; ;4;1;1;17;2;2;38;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;2; ;2;3;2;2;2;2;2;4;2;2;2;1;2;2;2;2;2;2;2;2; ;2;2;2;1;1;1;1; ;1;1;1;1;3;1;3;2;2;2;2;2;2;1;2;1;1;2; ;2;1;1;2;2;2;2;2;2; ; ; ; ; ; ;2;3;3;3;3;4;2;2;5;4;4;3;2;2;2;0;3;3;2;2;3;3;4;3;4;4;7;2;2;4;2
3482;1;1443;1,37639330903864;1998;20;2;2;1;1;3;5;3; ;2;1;1;0;2;1;40;1;2;20;0;88,5714285714286;0;2; ; ;1;3;1;1;2;2; ;2; ;2;4;1;4;3;3;3;1;1;1;1;3;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;2;1;2;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;1;2;2;1;1;1;1;1;1;1;2;3;2;2;2;2;2;2;3;5;5;3;3;1;1;0;4;4;2;1;3;3;3;2;2;2;8;1;2;3;2
3482;1;1444;1,37639330903864;1994;24;2;2;1;1;3;5;3; ;2;1;1;4;2;2;38;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;1;3;2;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;2;1;1;3;1;1;1;2;2;2;2;1;1;2;1;2;2; ;1;1;1;1;2;1;1;2;1;1;1;2;2;1;1;2;2;3;3;3;3;2;1;5;5;5;2;2;1;2;1;4;4;4;1;2;3;1;2;3;3;7;1;1;3;2
3482;1;1445;,87723335912839;1974;44;6;2;1;1;2;3;3; ;2;1;1;20;2;2;36;2;2;0;0;0;0;2; ; ;7;1;1;1;1;1;3;3; ;2;2;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1; ;1;1;1;1;3;1;3;2;2;1;2;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;2;3;4;3;1;1;2;2;4;5;2;2;2;2;9;4;3;3;2;3;3;3;3;3;3;9;2;1;2;2
3482;1;1446;1,21245900649255;1990;28;3;2;1;1;3;8;2; ;4;1;1;6;2;2;40;2;2;0;0;0;0;2; ; ;8;1;1;2; ;1;3;2; ;2;3;3;1;1;2;2;1;2;2;2;3;3;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2;2;2;2; ; ; ; ; ; ;2;3;3;2;4;3;2;2;5;5;5;2;3;2;2;30;4;4;3;3;3;3;2;2;2;3;8;1;2;3;2
3482;1;1447;1,38655910728719;1996;22;2;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;10;2;2;1;2;2; ;2; ;3;2;1;2;2;2;1;2;2;2;2;3;2;2;2;2;2;2;2;2; ;2;1;1;2;1;1;2;2;2; ;2;1;4;1;4;2;2;2;2;2;1;2;2;1;1;2; ;1;1;1;2;1;2;1;2;2; ; ; ; ; ; ;1;3;3;4;3;3;2;1;5;4;5;1;2;2;2;0;4;3;4;6;3;3;3;2;2;3;8;4;4;2;2
3482;1;1448;,87723335912839;1976;42;6;2;1;1;2;3;3; ;2;1;1;3;2;2;40;1;2;2;0;9,2;0;2; ; ;7;2;1;1;1;1;1;2; ;2;2;3;3;2;1;3;2;1;2;2;2;3;1;2;1;2;2;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;1;2;1;1;2;2;2;2;2;1;3;3;2;3;2;2;1;2;2;2;3;3;1;3;4;4;3;3;2;3;3;2;3;3;2;5;1;1;2;1
3482;1;1449;,828055919355944;1974;44;6;2;1;1;1;2;3; ;2;1;1;9;2;2;38;2;2;0;0;0;0;2; ; ;7;3;2;1;3;1;2;1;2;2;3;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;1;2;1;4;1;2;2;2;2;2;1;2;2;2;2; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;3;3;3;3;1;2;4;4;5;4;2;2;2;5;3;3;1;1;3;3;3;3;3;3;7;1;1;2;2
3482;1;1450;,908788476310676;1974;44;6;2;1;1;3;9;3; ;2;1;1;10;2;1;38;2;2;0;0;0;0;2; ; ;6;3;1;1;3;3; ;3; ;2;3;3;2;2;2;2;3;2;3;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2; ;1;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;1;2;1;2;2; ; ; ; ; ; ;2;3;3;4;4;4;2;1;5;5;5;3;2;1;2;20;3;3;3;2;3;3;3;3;3;2;5;1;4;5;2
3482;1;1451;,816200947844152;1955;63;10;2;1;1;1;2;2; ;4;1;2;26;2;2;15;2;2;0;0;0;0;2; ; ;6;2;2;3; ;2; ;3; ;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;2;2; ;3;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ;1;3;3;3;3;4;2;2;5;4;3;3;3;2;2;0;4;4;4;5;3;3;3;3;3;3;8;2;4;4;2
3482;1;1452;,918954274559221;1976;42;6;2;1;1;1;2;1; ;3;1;1;13;2;2;38;2;2;0;0;0;0;2; ; ;9;1;3;1;3;2; ;1;2;2;1;1;3;1;1;1;2;2;2;2;4;2;9;2;2;2;2;2;2; ;2;1;1;9;1;1;1; ;1;1;2;1;2;1;5;1;2;2;2;2;2;2;2;1;2;2; ;2;1;2;2;1;1;1;2;2; ; ; ; ; ; ;1;2;2;2;3;3;2;3;4;3;5;3;3;2;2;5;4;4;4;2;3;3;3;3;3;3;8;4;1;3;2
3482;1;1453;,893590365123836;1965;53;8;2;1;1;2;4;2; ;4;1;1;13;2;2;38;1;2;2;0;9,2;0;2; ; ;3;2;2;1;2;2; ;2; ;2;2;1;2;2;2;2;1;2;2;2;3;3;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1; ;1;1;1;1;3;1;3;1;2;2;2;2;2;2;2;1;2;2; ;2;1;1;2;2;3;1;2;2; ; ; ; ; ; ;2;3;3;2;3;4;2;2;5;5;4;4;3;1;1;2;4;4;3;2;3;2;2;2;2;4;6;1;2;3;2
3482;1;1454;,865378387616599;1958;60;10;2;1;1;2;4;1; ;3;1;1;13;2;2;37;2;2;0;0;0;0;2; ; ;5;3;2;1;2;1;2;2; ;2;2;2;1;2;1;1;2;2;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;2;1;2;1;3;1;2;2;1;2;2;1;2;2;2;2; ;2;1;2;2;2;1;1;1;2; ; ; ; ; ; ;1;2;2;3;3;2;1;3;2;4;4;3;2;3;2;20;3;3;2;5;3;4;3;3;3;4;9;2;2;1;2
3482;1;1455;1,25167303130042;1985;33;4;2;1;1;2;5;3; ;2;1;1;5;2;1;38;2;2;0;0;0;0;2;0;2;2;2;1;2; ;2; ;1;2;2;3;3;1;2;1;2;1;1;2;1;1;1;2;2;2;2;2;1;2; ;1;2;2;1;1;1;2;1;2; ;1;1;3;1;3;1;2;2;2;1;1;1;1;1;1;1;ergonomiakoulutus;1;1;1;2;2;2;1;1;2; ; ; ; ; ; ;2;2;3;2;1;3;1;1;5;2;2;1;2;1;1;0;4;4;2;1;1;3;3;3;3;2;8;1;1;2;1
3482;1;1456;,991320567317471;1963;55;9;2;1;1;3;9;3; ;2;1;2;15;2;2;14;2;2;0;0;0;0;2; ; ;3;3;1;1;1;2; ;3; ;1;5;3;5;2;1;1;2;2;3;2;1;4;1;1;1;1;1;3;3;2;3;9;9;1;1;1;1; ;2; ;2;1;3;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2;2;2;2;3;2;2;2; ; ; ; ; ; ;2;3;3;3;4;3;2;1;5;5;5;1;1;3;1;66;2;2;2;2;6;9;9;9;9;9;5;1;4;5;2
3482;1;1457;,845249174403477;1961;57;9;2;1;1;2;3;3; ;2;1;1;11;2;2;50;2;2;0;0;0;0;2; ; ;3;2;2;1;2;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;3;1;2;1;10;1;2;2;2;2;1;2;2;1;1;2; ;2;2;1;1;2;2;1;1;2; ; ; ; ; ; ;2;3;3;3;4;3;2;2;4;3;5;4;2;3;4;4;3;3;4;2;3;4;2;3;4;2;8;1;1;2;2
3482;1;1458;,964359507113992;1969;49;7;2;1;1;2;3;1; ;3;1;1;27;2;2;38;2;2;0;0;0;0;2; ; ;10;3;2;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;4;1;1;1;1;1;1;1;3;1;2;3;2;3;1;1; ;2; ;2;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;3;1;1;2; ; ; ; ; ; ;1;3;4;3;4;3;2;1;2;2;2;1;1;3;3;66;2;2;2;4;5;5;5;5;5;5;0;1;3;2;2
3482;1;1459;,936147529606754;1960;58;9;2;3;1;2;5;2; ;4; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;2;2;2;2; ;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;4;1;2;2;2;2;2;1;2; ;2;1;2;2;1;1;1; ;2; ;2;1;2;1;10;1;2;2;2;2;2;2;2;1;1;2; ;2;2;1;2;2;2;1;2;2; ; ; ; ; ; ;2;3;3;3;2;3;2;1;5;5;4;2;1;2;1;2;3;3;3;2;2;3;2;3;4;4;5;2;2;4;2
3482;1;1460;1,16077467609714;1989;29;3;2;1;1;2;3;3; ;1;1;1;0;2;2;39;1;2;4;0;18,4;0;2; ; ;9;2;2;1;3;1;2;1;1;2;1;2;2;3;1;1;1;1;1;2;3;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;1;1;2; ; ; ; ; ; ;2;2;3;2;3;3;2;1;4;4;4;4;3;1;3;1;3;3;3;2;3;3;2;2;3;2;9;2;2;3;2
3482;1;1461;,964359507113992;1965;53;8;2;1;1;2;3;3; ;2;1;1;11;2;1;39;2;2;0;0;0;0;2; ; ;2;2;2;1;2;2; ;2; ;3;2;2;1;2;2;1;1;2;1;2;4;1;2;2;2;2;2;2;2; ;2;1;1;3;3;3;1; ;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;3;2;3;3;3;2;1;4;4;4;1;1;2;2;5;3;3;3;2;3;2;3;3;3;3;9;2;2;3;2
3482;1;1462;,884458172936512;1959;59;9;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;6;2;1;2; ;2; ;2; ;1;3;4;4;4;4;4;3;3;2;3;2;4;1;2;1;1;2;2;3;2;2;1;1;1;1;1;1; ;1;1;2;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;1;3;2;2;2; ; ; ; ; ; ;1;3;4;4;4;4;2;1;4;4;5;4;2;1;1;2;2;2;3;4;3;3;4;3;3;5;6;5;4;2;2
3482;1;1463;1,3751032941035;1992;26;3;2;1;1;3;5;3; ;2;1;1;1;2;1;38;2;2;0;0;0;0;2; ; ;2;2;1;1;2;2; ;2; ;2;1;1;2;2;1;2;1;2;1;1;4;2;2;2;2;2;2;2;2; ;2;1;1;1;2;1;2;2;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;2;3;2;3;2;4;2;2;5;5;5;2;1;1;1;7;3;4;4;2;2;2;3;2;3;2;9;3;2;3;1
3482;1;1464;,913506399495837;1963;55;9;2;1;1;2;3;3; ;2;2;1;0;2;2;38;2;2;0;0;0;0;2; ; ;2;3;2;1;2;2; ;1;3;2;2;2;5;4;4;2;1;1;1;2;3;2;2;3;3;3;3;2;2; ;2;2;1;1;1;1;1; ;1;1;2;1;4;1;2;2;2;2;2;2;2;2;2;1;2;2; ;1;1;2;2;2;1;1;2;2; ; ; ; ; ; ;2;3;4;4;3;1;2;1;5;5;3;2;3;2;1;3;4;2;4;1;2;3;3;4;3;3;4;2;1;1;2
3482;1;1465;1,00440475469911;1960;58;9;2;1;1;2;4;3; ;2;1;1;1;2;2;38;2;2;0;0;0;0;2; ; ;5;1;2;2; ;2; ;2; ;4;2;1;4;4;2;4;3;3;2;3;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;2; ;1;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;1;2;2; ; ; ; ; ; ;1;3;1;1;3;4;2;2;5;4;5;4;2;1;1;0;4;5;5;4;3;4;4;2;2;4;7;1;1;2;2
3482;1;1466;,91267015044375;1971;47;7;2;1;1;1;2;2; ;4;1;1;1;2;2;39;2;2;0;0;0;0;2; ; ;4;1;2;1;3;1;1;2; ;2;1;1;2;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;2;2;1;3;1;1;2;2;2;2;2;2;1;2;1;2;2; ;2;2;2;1;1;1;1;1;2; ; ; ; ; ; ;1;3;2;3;1;3;2;1;5;3;2;4;2;1;1;2;4;4;4;1;2;2;2;2;3;3;6;1;1;2;2
3482;1;1467;1,08778976991707;1971;47;7;2;1;1;3;8;3; ;1;1;1;28;2;1;40;2;2;0;0;0;0;2; ; ;3;3;2;1;2;2; ;2; ;1;4;4;1;3;1;3;3;4;4;4;4;4;2;1;1;1;2;2;2; ;2;1;2;1;1;1;1; ;1;1;2;1;3;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2;2;2;2;3;2;2;2; ; ; ; ; ; ;2;3;3;4;4;4;2;3;5;5;5;1;2;3;3;12;4;4;4;4;2;3;3;3;3;3;7;1;1;3;2
3482;1;1468;,925361371007629;1982;36;5;2;1;1;2;3;3; ;2;1;1;2;2;1;39;2;2;0;0;0;0;2; ; ;4;2;2;1;2;2; ;2; ;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2;2;1;3;3;1; ;1;1;2;1;3;1;14;2;2;2;2;2;2;1;2;1;2;2; ;2;2;2;2;2;1;2;1;1;1;2;1;2;2;1;1;3;3;4;4;4;2;4;5;5;5;2;2;2;2;95;4;4;4;1;6;4;4;3;3;9;8;1;1;2;2
3482;1;1469;1,01625972621091;1979;39;5;2;1;1;2;5;2; ;4;1;1;19;2;2;35;2;2;0;0;0;0;2; ; ;3;1;2;2; ;2; ;2; ;1;1;3;1;2;1;2;2;3;2;3;3;2;1;2;2;2;2;2;2;2;2;1;1;2;3;3;2;1;2; ;1;1;2;1;1;1;2;2;2;2;2;2;2;1;1;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ;2;2;4;2;3;4;2;4;5;2;5;2;2;1;2;0;4;4;3;1;2;2;2;3;3;2;8;1;4;4;2
3482;1;1470;,91267015044375;1973;45;7;2;1;1;1;2;2; ;4;1;1;21;2;1;39;2;2;0;0;0;0;2; ; ;5;2;2;1;2;1;2;2; ;3;2;1;1;2;2;1;2;1;1;1;3;2;2;2;2;2;2;2;2; ;2;2;2;2;2;1;1; ;1;1;2;1;3;1;9;2;2;2;2;1;2;1;1;1;1;2; ;1;1;1;2;1;1;1;1;2; ; ; ; ; ; ;1;2;3;3;3;4;1;1;5;4;4;2;2;1;1;0;4;4;1;1;2;3;3;3;3;9;7;3;1;3;1
3482;1;1471;,932799363656872;1966;52;8;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;0;0; ; ; ;1;2;2;2; ;1;3;1;2;3;2;2;3;4;3;2;2;4;2;3;2;3;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;1;2;3;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2;2;2;1;1;2; ; ; ; ; ; ;2;3;3;3;3;4;2;1;5;4;4;2;2;2;2;0;3;3;3;2;3;4;4;3;4;4;7;2;1;3;1
