fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;ika10;sukup;lisco2010_1;ltytyy_2012;toimi;palkansa;tysuhpy;taikao;tsuhaika;vuokraty;svuokra;sivutyo;sivutuni;vastaustapa;K2;K3;K62;K13_1;K13_2;K21c_4;K21c_5;K21c_10;K21c_11;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K63;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_1;K43a_2;K43a_3;K20a_02;K20a_02a;K20a_09;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K65;K47;K48;K66;K67;K67a;K67b_1;K67b_2;K67b_3;K67b_4;K67b_5;K67b_6;K67b_7;k67b_8;k67b_9;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K40;tb_paino
3727;1,0;305;1958;63;10;5;2;3;3;2;2;1;2;11;2;2;1;2;1;4;2;6;2;2;4;2;3;3;3;3;2;2;4;3;3;1;1;1;2;2;2;2;1;2;1;1;5;5; ; ; ;1;2;4;4;3;4;4;4;1;2;2;4;2; ;0;0;0;0;0;0;0;0;0;2;1;3;1;3;3;1;1;3;4;44;3;4;4;4;4;2;2;1;2;3;4;4;2;0;0;0;0;0;1;0;0;2;1,0094483634412
3727;1,0;306;1965;56;9;5;2;9;3;2;1;1;2;18;2;2;1;5;1;1;2;1;2;2;2;1;2;2;1;4;2;3;3;3;2;2; ;2;2;2;2;1;2; ;1;4;5;5; ; ; ;2; ;2;3;1;4;4;3;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;2;1;2;3;3;3;3;3;3;3;3;2;2;3;3;2;1;1;0;0;0;0;0;0;2;1,3574350149605
3727;1,0;307;1980;40;6;3;2;2;3;2;3;1;1;7;2; ;2; ;2;5;3;1;1; ;2;3;2;2;3;3;2;1;2;2;2;1;7;1;1;1;1;1;1;1;1;2;4;3;3;3;3;1;1;3;2;2;3;2;2;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;2;4;4;1;2;3;1;2;4;3;4;2;2;3;1;1;0;1;0;0;0;0;1;2;,9026807864175
3727;1,0;308;1961;60;10;5;2;5;3;2;2;1;2;2;2; ;2; ;1;4;2;1;2;1;2;2;9;3;9;4;3;9;3;3;9;2; ;2;2;2;2;1;2; ;2;2;4;5; ; ; ;2; ;3;4;3;9;4;4;1;2;2;4;3; ;0;0;0;0;0;0;0;0;0;9;4;2;1;1;1;3;3;2;2;0;1;2;2;2;2;4;4;4;4;2;3;3;3;1;1;0;0;0;0;0;0;2;,6527970223403
3727;1,0;309;1965;56;9;5;2;3;2;4;2;1;1;10;2; ;2; ;2;3;2;1;1; ;2;1;1;2;2;3;2;3;3;2;3;1;2;1;2;1;2;2;1;2;2;1;4;5; ; ; ;2; ;3;3;3;3;4;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;1;1;3;1;1;3;1;2;4;1;2;2;3;2;4;3;3;4;1;4;4;1;1;0;0;1;0;0;0;0;2;,5856184601361
3727;1,0;310;1979;42;6;3;2;3;3;2;2;1;1;6;2; ;2; ;2;5;2;1;1; ;2;2;2;3;2;2;2;2;2;3;3;1;10;1;2;2;2;2;1;1;1;2;5;1;1;1;1;1;2;2;2;3;3;2;3;1;2;1;2;1;1;1;1;0;0;0;0;1;0;0;2;2;2;1;1;1;4;2;1;2;0;4;3;3;3;3;4;4;4;3;2;4;4;1;1;0;1;1;0;0;0;0;2;,7434543615009
3727;1,0;311;1965;56;9;5;2;3;3;2;2;1;1;30;2; ;2; ;2;2;2;5;1; ;2;2;2;2;2;2;1;3;2;3;2;2; ;2;2;1;1;2;1;1;1;3;4;1;1;1;1;1;2;1;2;2;3;2;3;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;3;2;1;1;0;2;3;2;3;2;4;3;4;3;3;3;3;3;0;1;0;0;1;0;0;0;1;,4660679656906
3727;1,0;312;1962;58;9;5;2;4;3;2;2;1;1;33;2; ;2; ;2;7;2;1;1; ;4;3;2;1;3;3;1;2;1;3;1;2; ;1;2;1;2;2;1;1;2;1;4;4;2;2;1;1;2;4;4;4;4;4;4;1;2;1;4;1;1;1;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;2;2;3;3;3;3;3;1;1;2;2;2;2;4;4;4;0;1;1;0;0;1;0;0;2;,6527970223403
3727;1,0;313;1963;58;9;5;2;2;2;4;3;1;1;8;2; ;2;0;1;10;2;5;1; ;1;2;2;3;2;2;2;3;2;2;2;2; ;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;2;2;3;3;3;1;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;1;1;2;0;4;3;3;3;2;3;3;4;3;2;3;3;3;1;1;0;0;1;0;0;1;2;,5155312348264
3727;1,0;314;1974;47;7;4;2;5;3;2;2;1;1;4;2; ;2; ;1;6;2;1;1; ;2;1;2;2;1;3;1;2;2;1;2;2; ;2;2;2;2;1;2; ;1;2;3;5; ; ; ;1;1;2;3;2;3;3;3;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;2;1;2;3;2;3;1;3;2;4;4;4;4;2;4;4;1;1;0;0;0;0;0;0;0;2;,9458551596036
3727;1,0;315;1967;53;8;4;2;9;3;2;1;1;2;0;2; ;2; ;2;3;3;1;1; ;3;2;1;2;2;2;3;3;3;2;3;2; ;2;2;2;2;1;1;1;1;1;5;4;1;1;1;9; ;3;4;4;4;4;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;4;1;1;22;1;1;1;1;1;5;5;5;5;1;2;3;1;1;0;0;0;1;0;0;0;2;2,1325560908585
3727;1,0;316;1992;29;3;2;2;3;3;2;2;2;2;0;2; ;2; ;1;2;1;1;1; ;1;1;1;2;1;3;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;5;5; ; ; ;2; ;2;3;3;3;4;3;1;2;2;3;1;3;0;0;0;0;0;0;0;0;0;9;1;1;1;1;1;1;2;1;1;1;3;2;2;2;2;4;4;4;4;1;4;1;1;1;0;0;0;0;0;0;0;2;1,0592147095117
3727;1,0;317;1995;25;3;2;2;2;3;1;3;2;1;0;2;2;1;10;1;7;9;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;4;5;5; ; ; ;1;1;2;3;3;4;2;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;1;0;2;2;2;3;1;4;4;4;3;2;3;3;2;1;0;0;0;0;0;0;0;2;1,2657349884337
3727;1,0;318;1998;22;2;1;2;4;3;2;2;2;1;0;2; ;2; ;1;7;3;1;1; ;2;2;2;1;2;2;2;2;1;2;2;1;6;1;1;1;1;1;1;1;1;1;4;5; ; ; ;1;1;4;3;3;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;4;1;1;4;3;1;2;0;2;3;2;4;2;4;4;4;3;1;4;2;2;1;1;1;1;1;0;1;0;2;1,8269942809865
3727;1,0;319;1993;28;3;2;2;2;3;2;3;1;1;0;2; ;2; ;2;7;3;5;1; ;2;3;2;3;3;2;1;3;3;2;3;2; ;1;1;1;1;2;1;1;1;3;5;1;1;1;2;1;3;3;3;3;3;2;3;1;1;1;2;3; ;0;0;0;0;0;0;0;0;0;2;2;3;1;1;1;2;2;2;3;10;4;3;3;4;2;2;2;2;2;3;3;3;2;0;1;1;1;0;0;1;0;2;1,1086779786476
3727;1,0;320;1983;38;5;3;2;4;2;4;2;1;1;8;2; ;2; ;2;3;1;5;1; ;3;3;3;3;3;4;2;3;3;3;2;2; ;1;2;1;2;2;1;1;1;1;3;1;1;1;1;2; ;1;3;1;4;1;4;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;2;2;5;4;4;4;2;3;3;3;4;4;1;3;4;4;1;1;0;0;0;0;0;0;2;1,0610472131835
3727;1,0;321;1995;26;3;2;2;5;3;2;2;1;1;4;2; ;2; ;2;3;1;1;2;1;2;2;2;3;2;3;2;2;1;1;2;2; ;2;2;2;2;2;1;1;1;1;4;5; ; ; ;1;1;3;1;1;1;4;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;1;2;3;3;3;1;2;1;1;17;5;4;3;3;3;4;3;4;4;2;3;4;1;1;1;0;1;0;0;0;0;1;1,2670444054135
3727;1,0;322;1990;31;4;2;2;3;2;4;2;2;1;0;2; ;2; ;2;2;1;1;1; ;2;1;1;2;1;2;2;1;2;2;2;2; ;1;2;1;2;1;1;1;1;4;4;2;2;2;2;1;2;3;1;2;3;2;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;3;2;2;1;3;3;2;2;2;1;4;4;4;3;2;4;4;1;1;0;0;1;0;0;0;0;2;1,5069937514846
3727;1,0;323;1978;43;6;3;2;2;2;4;3;1;1;8;2; ;2; ;2;7;1;1;1; ;2;3;2;1;2;2;1;1;1;1;1;2; ;2;2;2;2;1;2; ;3;1;2;5; ; ; ;1;2;3;4;3;3;4;2;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;1;2;2;4;3;200;2;3;2;3;2;4;4;4;4;1;3;4;2;1;1;1;1;1;0;1;0;2;,7929176306368
3727;1,0;324;1994;27;3;2;2;4;3;1;2;2;1;1;2; ;2; ;2;4;1;1;2;1;2;2;1;3;2;3;2;9;3;4;4;2; ;2;2;2;2;2;1;1;1;3;5;4;3;2;2;1;9;3;3;3;4;3;4;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;3;0;4;3;4;3;1;1;2;1;3;2;3;4;3;0;1;0;1;0;1;1;0;2;1,4158660506125
3727;1,0;325;1970;51;8;4;2;2;3;2;3;1;1;4;2; ;2; ;1;7;1;1;1; ;2;2;1;2;1;2;3;2;1;3;2;1;1;1;1;1;2;2;1;1;1;4;4;4;3;3;1;1;1;4;3;3;2;1;3;1;2;1;4;1;2;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;3;2;2;2;0;2;2;3;3;2;3;4;3;4;3;3;3;2;1;1;0;1;0;0;0;0;2;,6671664318774
3727;1,0;326;1982;38;5;3;2;9;3;2;1;1;1;10;2; ;2; ;2;8;3;1;1; ;2;2;2;3;2;3;2;2;3;2;2;1;2;1;1;1;1;1;2; ;2;1;5;5; ; ; ;1;1;3;4;4;4;4;4;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;2;1;2;2;2;3;0;2;2;3;1;3;3;3;3;4;2;1;9;1;0;1;1;1;1;0;0;0;2;2,3247140453075
3727;1,0;327;1983;38;5;3;2;2;2;4;3;2;1;0;2; ;2; ;1;9;2;5;1; ;1;1;1;1;1;3;1;1;1;1;1;2; ;2;1;2;1;1;1;1;1;4;5;1;1;1;2;1;2;2;2;2;3;1;2;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;4;1;1;5;2;2;2;3;2;3;4;3;4;1;3;2;2;1;1;0;1;0;0;0;0;2;,9288740011709
3727;1,0;328;1968;53;8;4;2;5;2;4;2;1;1;16;2; ;2; ;2;4;1;1;1; ;2;3;2;1;2;3;2;1;3;2;2;1;2;1;2;2;2;1;2; ;2;1;5;5; ; ; ;1;2;3;3;3;2;1;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;3;1;1;1;0;1;3;1;3;2;4;4;4;4;1;3;3;1;1;0;0;0;0;0;0;0;2;,8786765973994
3727;1,0;329;1972;49;7;4;2;2;3;2;3;1;1;17;2; ;2; ;2;3;3;1;1; ;2;1;2;3;2;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;2;5;5; ; ; ;1;1;3;2;2;4;3;2;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;1;0;1;2;2;4;1;4;4;3;4;1;4;4;3;1;0;0;1;0;0;0;0;2;,7105228319686
3727;1,0;330;1978;43;6;3;2;2;2;4;3;1;1;1;2; ;2; ;2;6;1;1;1; ;3;2;2;1;2;3;2;2;2;2;2;1;4;1;2;1;2;2;2; ;1;1;2;2;3;3;1;1;2;2;3;3;3;4;2;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;2;2;2;1;5;1;2;1;1;1;4;4;3;4;2;4;4;4;1;1;1;1;0;0;0;0;2;,7929176306368
3727;1,0;331;1981;39;5;3;2;5;3;2;2;1;1;13;2; ;2;0;2;1;2;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;5;5; ; ; ;1;1;2;3;3;3;4;2;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;3;2;5;3;2;2;3;2;4;4;4;5;1;4;4;1;1;1;1;1;1;0;0;0;2;1,0872404279369
3727;1,0;332;1973;47;7;4;2;9;3;1;1;1;1;4;2; ;2; ;2;6;2;1;1; ;2;2;2;3;3;3;2;3;2;3;3;2; ;2;2;1;2;2;1;1;1;1;4;5; ; ; ;2; ;2;3;3;3;4;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;1;1;3;1;1;2;3;2;2;10;3;2;2;2;3;4;3;3;2;2;2;3;2;1;1;0;0;0;0;0;0;2;,5565870845651
3727;1,0;333;1980;41;6;3;2;9;2;4;1;1;1;6;2; ;2; ;1;8;2;2;1; ;2;2;2;3;3;3;2;2;2;3;2;2; ;1;2;1;2;2;2; ;2;2;3;5; ; ; ;1;2;3;3;3;3;3;3;2; ; ; ;1;3;0;0;0;0;0;0;0;0;0;2;2;2;1;2;1;1;2;2;3;8;3;3;3;4;3;4;4;3;3;1;4;4;2;1;1;0;1;1;0;0;0;2;1,0768970358761
3727;1,0;334;1968;53;8;4;2;5;2;4;2;1;1;24;2; ;2; ;2;5;3;2;1; ;2;3;2;2;2;3;2;2;3;2;2;2; ;1;2;2;2;2;1;1;2;2;3;5; ; ; ;1;1;3;3;3;3;4;3;1;2;1;3;1;2;0;0;0;0;0;0;0;0;0;2;2;2;1;2;1;2;2;2;2;0;2;3;3;4;3;3;4;4;4;1;4;4;2;1;0;0;0;0;0;0;0;2;,6489807700320
3727;1,0;335;1967;53;8;4;2;3;2;4;2;1;1;25;2; ;2; ;1;4;3;1;1; ;3;1;3;3;3;3;2;3;2;3;2;2; ;1;1;2;1;2;2; ;1;3;4;5; ; ; ;1;2;4;3;4;4;4;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;1;1;2;2;6;3;3;3;1;2;4;3;3;4;2;4;4;2;1;1;1;0;1;0;0;0;2;,5771074446643
3727;1,0;336;1987;34;4;2;2;3;2;4;2;1;1;11;2; ;2; ;1;7;3;1;1; ;1;2;2;1;2;3;2;2;1;3;2;1;18;1;1;1;1;2;1;2;2;1;4;5; ; ; ;1;1;3;4;4;3;3;2;1;2;2;3;2; ;0;0;0;0;0;0;0;0;0;2;1;3;3;3;3;2;1;1;2;0;3;3;3;3;2;3;4;4;4;1;4;4;1;1;1;0;0;1;0;0;0;1;,8818908143857
3727;1,0;337;1960;61;10;5;2;2;2;4;3;1;1;23;2; ;2;0;2;5;2;1;1; ;2;1;2;1;1;3;2;2;1;1;1;1;3;1;2;1;1;2;2; ;2;2;2;4;3;2;1;1;2;3;3;3;3;3;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;4;1;1;2;2;4;2;62;1;2;2;3;2;4;4;4;4;1;3;4;1;1;0;1;0;0;0;0;0;2;,3867761789341
3727;1,0;338;1965;56;9;5;2;2;3;2;3;1;1;25;2;2;1;0;2;5;2;4;1; ;2;2;3;3;3;2;1;2;2;2;2;1;90;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;2;2;2;2;3;3;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;4;4;3;3;2;4;4;1;1;0;0;0;0;0;0;0;2;,3867761789341
3727;1,0;339;1961;60;10;5;2;2;2;4;3;1;1;19;2; ;2; ;1;1;2;1;1; ;3;2;3;2;3;3;3;3;2;2;2;2; ;2;2;9;1;1;9; ;2;2;4;4;1;1;2;1;2;3;3;3;3;4;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;3;3;2;2;34;5;3;3;3;3;3;4;4;2;2;2;3;4;1;0;0;0;0;1;0;0;2;,4053859019047
3727;1,0;340;1962;59;9;5;2;2;2;4;3;1;2;4;2; ;2; ;2;999;2;5;1; ;2;2;2;2;9;3;2;1;2;9;2;1;2;1;2;1;2;2;2; ;1;2;4;1;1;1;1;2; ;2;3;3;4;4;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;4;3;2;2;0;1;2;3;2;1;4;4;4;4;2;4;4;1;0;0;0;0;0;1;0;0;2;1,7297866350640
3727;1,0;341;1962;59;9;5;2;3;3;2;2;1;1;0;2; ;2; ;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;14;1;2;1;1;1;1;1;1;3;5;2;1;2;1;1;1;2;3;1;1;1;1;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;4;1;1;3;1;3;1;3;1;4;5;5;5;1;3;3;1;0;0;1;1;0;0;0;0;1;,4754731272143
3727;1,0;342;1990;31;4;2;2;5;2;4;2;2;1;0;2; ;2; ;1;2;2;1;1; ;1;1;1;1;1;2;1;2;2;1;1;2; ;2;2;2;2;1;1;1;1;2;5;5; ; ; ;1;1;2;3;3;2;3;1;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;10;2;3;2;1;1;5;5;5;5;2;4;1;1;1;0;0;0;0;0;0;0;2;1,3057207176907
3727;1,0;343;1967;53;8;4;2;3;2;4;2;1;1;6;2; ;2; ;1;6;2;1;1; ;3;3;3;2;3;3;2;2;2;2;2;2; ;2;2;2;2;2;2; ;1;1;5;5; ; ; ;1;2;3;3;3;3;3;3;1;2;2;3;3; ;0;0;0;0;0;0;0;0;0;2;2;2;4;3;3;2;2;3;3;0;3;4;3;3;2;3;3;4;4;1;4;4;1;1;0;0;0;0;0;0;0;2;,5326866840815
3727;1,0;344;1962;59;9;5;2;2;2;4;3;2;1;3;2; ;2; ;1;2;2;5;1; ;2;2;2;2;2;2;2;2;1;2;2;1;6;1;1;1;1;2;1;1;2;2;4;2;2;1;1;1;2;3;3;2;3;3;2;1;2;1;4;3; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;1;1;2;0;4;3;3;3;2;3;3;3;3;1;4;3;3;1;0;0;0;0;0;0;0;2;,6514876053605
3727;1,0;345;1989;32;4;2;2;5;3;2;2;1;1;0;2; ;2; ;1;3;3;1;1; ;1;2;3;3;3;2;2;1;2;2;2;2; ;1;2;1;2;1;1;1;1;1;5;5; ; ; ;2; ;2;1;4;3;4;3;1;2;1;1;3; ;0;0;0;0;0;0;0;0;0;2;1;1;1;2;1;3;2;1;2;3;2;3;2;3;2;4;5;4;3;2;4;3;1;1;0;0;0;0;0;0;0;2;1,2080363547107
3727;1,0;346;1972;48;7;4;2;4;3;2;2;2;1;0;2; ;1;2;2;6;3;1;1; ;3;3;3;4;3;4;3;2;2;4;4;2; ;1;1;1;1;1;1;1;1;4;5;5; ; ; ;2; ;3;3;3;3;3;3;1;1;2;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;1;2;3;2;1;2;3;4;5;4;4;1;4;4;1;1;1;1;1;0;1;0;0;2;,8868471089007
3727;1,0;347;1961;59;9;5;2;2;1;3;3;1;1;40;2; ;2; ;1;7;1;5;1; ;1;2;2;1;2;2;2;1;1;1;1;1;5;1;2;1;1;2;1;1;2;2;5;1;1;1;1;1;2;1;2;3;1;1;1;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;0;3;3;3;3;3;3;3;3;3;2;4;4;3;0;0;0;0;0;1;0;0;1;,5819379905160
3727;1,0;348;1967;54;8;4;2;8;3;1;1;1;1;2;2; ;2; ;1;7;1;1;1; ;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;2;2;1;1;1;1;4;5;5; ; ; ;2; ;3;3;3;3;4;3;1;2;2;1;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;4;4;1;1;3;1;1;2;2;2;4;4;2;4;2;3;3;2;1;1;0;1;0;0;0;0;2;,9948844143490
3727;1,0;349;1961;60;10;5;2;2;3;2;3;1;1;36;2; ;2; ;2;5;2;1;1; ;1;1;2;1;1;2;1;1;1;2;1;1;5;1;1;1;2;1;1;2;2;1;2;4;2;2;1;1;1;2;3;3;3;4;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;2;0;3;3;2;2;2;4;4;4;4;1;4;4;4;0;0;0;0;0;1;0;0;1;,5819379905160
3727;1,0;350;1964;57;9;5;2;5;3;2;1;2;1;6;2; ;2; ;2;1;2;1;1; ;2;1;1;2;1;2;2;3;2;3;3;2; ;2;2;2;2;2;2; ;1;1;4;5; ; ; ;2; ;2;2;2;1;4;2;1;2;2;4;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;3;2;2;2;2;2;2;2;4;4;4;4;1;3;3;2;1;0;0;0;0;1;0;0;1;1,3574350149605
3727;1,0;351;1964;57;9;5;2;3;2;4;2;1;1;32;2; ;2; ;1;3;2;1;1; ;2;2;2;3;2;3;2;2;2;3;2;1;4;1;2;1;1;2;1;1;1;2;5;2;3;2;1;1;1;3;2;3;3;2;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;1;2;2;45;3;3;2;3;2;4;4;4;3;1;4;4;2;1;1;0;0;0;0;0;0;2;,4754731272143
3727;1,0;352;1967;54;8;4;2;7;3;1;1;1;1;16;2; ;2; ;2;6;2;1;1; ;1;2;1;2;1;2;2;2;2;1;2;2; ;2;1;1;2;1;1;1;1;4;5;5; ; ; ;2; ;3;2;1;3;2;3;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;2;4;2;2;10;2;1;3;2;1;3;3;2;4;2;4;4;2;1;0;0;0;0;1;0;0;2;,8175605192230
3727;1,0;353;1974;47;7;4;2;3;3;1;2;1;1;2;2; ;2; ;2;6;3;1;2;1;2;3;2;3;2;3;1;2;1;3;3;1;10;1;1;1;2;1;1;2;1;1;3;2;2;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;3;1;1;1;1;1;4;3;1;1;3;1;1;2;3;1;4;4;3;2;1;2;2;3;0;0;0;0;0;0;0;1;1;,6303710470615
3727;1,0;354;1966;55;9;5;2;4;1;3;2;1;1;7;2; ;2; ;2;11;9;5;1; ;2;2;2;1;2;3;1;2;1;2;1;1;5;1;1;1;1;1;1;1;1;2;5;1;1;1;1;1;1;2;3;3;4;1;1;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;4;3;1;2;6;1;3;1;1;2;5;5;5;3;2;3;3;3;1;1;0;1;1;0;0;0;2;,4918790033029
3727;1,0;355;1990;31;4;2;2;2;3;1;3;1;1;3;2; ;2; ;1;5;2;5;2;1;3;2;3;2;2;3;2;3;2;2;2;2; ;1;1;1;2;1;1;1;1;2;5;1;2;2;2;1;1;2;2;1;2;2;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;2;1;1;3;2;2;2;4;4;4;4;2;3;3;1;1;0;0;0;0;0;0;0;2;,8118035890760
3727;1,0;356;1981;39;5;3;2;3;2;4;2;1;1;3;2; ;2; ;2;6;1;1;1; ;2;2;2;2;1;2;1;2;1;1;2;1;1;1;2;1;2;2;1;2;2;1;5;5; ; ; ;1;2;2;4;4;3;4;3;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;1;2;2;2;30;3;3;3;2;2;3;4;3;3;1;4;4;1;1;0;0;1;1;0;0;0;2;,7528595230247
3727;1,0;357;1960;61;10;5;2;2;3;2;3;1;1;19;2; ;2; ;2;5;1;5;1; ;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;2;5;1;1;2;1;1;1;2;3;2;4;4;4;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;2;0;2;2;2;1;1;5;5;5;5;1;2;4;4;1;0;0;0;0;1;0;0;2;,5151490576854
3727;1,0;358;1979;41;6;3;2;4;3;2;2;1;1;5;2; ;2; ;1;6;1;5;1; ;2;2;2;2;2;2;2;3;1;2;2;2; ;2;2;2;2;2;1;1;1;2;5;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;4;2;3;2;0;2;2;2;2;2;3;3;3;4;2;4;4;2;1;0;0;0;0;0;0;0;2;,7430721843599
3727;1,0;359;1976;44;6;3;2;2;3;1;3;1;1;12;2; ;2; ;1;9;2;1;1; ;2;1;2;2;2;3;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;4;2;2;2;2;1;2;2;2;3;3;3;3;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;1;2;0;3;2;2;3;3;4;4;4;4;2;3;3;2;1;0;0;0;0;0;0;0;1;,7491790534045
3727;1,0;360;1978;43;6;3;2;3;2;4;2;1;1;1;2; ;2; ;1;3;2;1;1; ;2;2;2;3;2;2;1;2;2;2;2;2; ;1;2;1;2;1;1;1;1;5;5;5; ; ; ;1;2;2;3;2;3;3;3;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;2;2;2;15;3;2;3;2;2;4;4;3;4;2;3;3;2;1;0;1;0;0;0;0;0;2;1,9577097617384
3727;1,0;361;1972;49;7;4;2;2;2;4;3;1;1;0;2; ;2; ;1;5;1;1;1; ;2;3;2;1;2;3;2;1;1;1;1;2; ;1;2;2;2;2;2; ;3;1;2;3;2;1;1;1;1;2;3;3;3;3;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;4;1;2;1;1;1;2;1;4;3;5;5;4;3;4;2;3;4;4;4;2;4;4;2;1;0;0;0;0;0;0;0;2;1,8150150764254
3727;1,0;362;1970;50;8;4;2;3;3;1;2;1;1;23;2; ;2; ;2;8;2;5;2;1;1;1;1;1;1;2;1;2;1;3;1;2; ;1;2;1;1;2;1;1;2;1;2;1;2;1;1;1;2;3;3;3;3;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;3;3;9;4;4;2;4;2;3;4;4;3;2;4;3;2;1;0;1;1;0;0;1;0;2;,4411510741302
3727;1,0;363;1993;27;3;2;2;2;3;1;3;1;1;1;2; ;2; ;1;11;3;5;1; ;2;1;2;3;2;2;2;3;2;2;3;2; ;2;2;2;2;2;1;1;2;3;5;1;1;2;1;1;2;3;3;3;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;2;0;4;3;2;3;2;3;3;3;4;2;3;3;2;1;1;0;1;0;0;0;0;2;,9313540835215
